Item,SKU,UPC,Unit Cost,Case Size
Scotties Facial Tissue Lotion 70ct 30/pt 48/cs,88700,061328870003,1.4976,48
Scotties Facial Tissue Premium 2-Ply 126ct 30/pt 48/cs,88050,061328805036,1.4976,48
Scotties Facial Tissue Supreme 3-Ply 6pk 81 Each 18/pt 8/cs,85270,061328852702,1.5,8
Scotties Facial Tissue Supreme 3-Ply 81ct 18/pt 48/cs,85271,061328852719,1.4976,48
Secret Clinical 72 HR Invisible Solid Powder Protection Antiperspirant &D eodorant 45g 196/pt 12/cs,10375,030772103753,3.9996,12
"Snuggle Fabric Conditioner Lavender & Vanilla Orchid 55 Loads, 44 oz 56/pt 6/cs",47383,072613473830,4.0002,6
"Snuggle SuperFresh Fabric Conditioner Violet Breeze, 31.7 oz 52/pt 9/cs",73863,072613738632,4.2498,9
SOS Steel Wool Soap 10 ct Pads 120/pt 6/cs,93101,067029931012,2.1,6
Sponge Premium Paper Towels 12 Rolls (106 Play Sheets Per Roll) 24/pt 1/cs,53627,061328536275,19.0,1
Spray n Wash Resolve Laundry Stain Remover 2pk 1/Refill 144oz With 1/22oz Spray Display 1/pt 96/cs,88379,062338761701,9.2544,96
St. Moritz Well Done St. Moritz Heavy Duty Oil & Grease Remover Lavender Scent 25.4 oz 12/cs,14870,7290002814870,5.7504,12
"Suavitel Fabric Conditioner, Baby 25 oz 48/pt 12/cs",08170,827854008170,2.25,12
"Suavitel Fabric Conditioner, Field Of Flowers 25 oz 48/pt 12/cs",08163,827854008163,2.25,12
"Suavitel Fabric Conditioner, Morning Sun 25 oz 48/pt 12/cs",08156,827854008156,2.25,12
"Suction Cup Hooks 9 ct (2 Large, 3 Medium, 4 Small) 36/cs",20800,721003208001,0.9,36
"Swiffer Power Mop Wood Floor Mopping Kit, 1/Power Mop, 2/Mopping Pads 39.0 x 13.5 cm ( 15.4 x 5.3 in),",07256,030772072561,19.0,2
Tampax Pearl Tampons Regular Unscented 10 Count 40/cs,20756,073010720756,2.852,40
Tampax Pearl Tampons Super Unscented 10 Count 40/cs,72074,073010720749,2.852,40
"Tampax Pocket Pearl Compact Plastic Tampons, Unscented, Regular 36 Count 65/pt 12/cs",71086,073010710863,6.8496,12
"Tide a Touch of Downy Liquid Laundry Detergent, April Fresh 34 oz 72/pt 6/cs",12281,030712722815,7.9002,6
Tide Clean Boost Fabric Rinse Original 1.08L 120/pt 4/cs,41915,030772141915,5.75,4
Tide Free & Gentle Liquid Laundry Detergent 34oz 6/cs,12149R,030772121498,6.2502,6
"Tide Laundry Detergent Pods Display, 16/Oxi Power Max pods 45XL Count, 16/ Spring Meadow 76 Count,",20180,030772171295,16.7488,64
"Tide Liquid Laundry Detergent 117oz Display, 6/Ultra Odour + Oxi, 9/Ultra Coldwater, 9/Ultra Downy April",20166,030772174593,15.75,36
Tide Liquid Laundry Detergent 132oz Iris Bouquet Scent 32/pt 4/cs,12968,030772129685,17.75,4
Tide Liquid Laundry Detergent Coldwater Clean Original 34oz 6/cs,12274R,030772122747,6.4998,6
Tide Liquid Laundry Detergent 63oz Ultra Hygienic Clean 44 loads 60/pt 4/cs,12260,030772122600,11.75,4
Tide Liquid Laundry Detergent Common Stains 34oz 6/cs,12970R,030772129708,6.2502,6
Tide Ultra Oxi Max Liquid Laundry Detergent 117oz 4/cs,17475R,030772174753,15.85,4
Tide Liquid Laundry Detergent Free & Gentle Unscented 23 oz 75/pt 6/cs,18845,030772188453,3.4998,6
Tide Liquid Laundry Detergent Original Scent 80 fl oz 65/pt 4/cs,21085,030772121085,16.5,4
"Tide PODS Liquid Laundry Detergent Pacs, Spring Meadow, 31 count 36/pt 10/cs",50960-10R,037000509608,8.5,10
Tide Simply + Oxi 10 Oz Refreshing Breeze Travel Size Laundry Detergent 100/pt 12/cs,66138,037000661382,1.5,12
Tide Simply All In One Detergent Berry Blossom 107oz 40/pt 4/cs,26838,030772268384,10.75,4
"Tide Simply Free & Sensitive Laundry Detergent, Unscented 32 oz 6/cs",12096,030772120965,4.2498,6
"Tide Simply Laundry Detergent Liquid, Daybreak Fresh 42 oz 72/cs 6/cs",22086,030772120866,5.5002,6
"Tide Simply Liquid Laundry Detergent - Daybreak Fresh, 32 oz 72/pt 6/cs",12092,030772120927,4.5,6
Tide Ultra Coldwater Liquid Laundry Detergent 117oz 4/cs,17479R,030772174791,15.85,4
Tide Ultra Oxi Liquid Laundry Detergent 34 oz 72/pt 6/cs,21227,030772122778,7.9002,6
Tide Ultra Oxi White + Bright Liquid Laundry Detergent 34 oz 72/pt 6/cs,13550,030772135501,7.9002,6
Tide Ultra OXI with Odor Eliminators Liquid Laundry Detergent 105 oz 40/pt 4/cs,23874,030772123874,14.75,4
Woolite Darks Defense Liquid Laundry Detergent 150 oz 30/pt 4/cs,02409,062338024097,17.5,4
