UPC,Description,Unit Cost,Qty
383711002601,Other — Suave Invisible Solid Aloe & Rosewater 12 2.6 oz,1.31,12
079400764201,Other — Suave Invisible Solid Shower Fresh 12 2.6 oz,1.31,12
037000117131,"Skin/Lotion/Sanitary — Always Infinity Regular W-Wings,Unscented 12 18 ct",5.0,12
037000117148,"Skin/Lotion/Sanitary — Always Infinity Super W-Wings, Unscented 12 16 ct",5.0,12
037000179023,Skin/Lotion/Sanitary — Always Maxi Overnight Extra Heavy Flow 6 20 ct,7.18,6
037000117148,Skin/Lotion/Sanitary — Always Pads Infinity Flex Foam Heavy Flow Wings 6 16 ct,5.0,6
037000117131,Skin/Lotion/Sanitary — Always Pads Infinity Flex Foam Regular Flow Wings 4 18 ct,5.0,4
037000821212,Skin/Lotion/Sanitary — Always Pads Infinity Flexfoam Size 5 6 11 ct,5.0,6
037000281597,Skin/Lotion/Sanitary — Always Pads Maxi Long Super Size 2 6 42 ct,5.94,6
037000890287,Skin/Lotion/Sanitary — Always Pads Maxi Overnight Unscented Wings Size 4 6 26 ct,7.18,6
037000889175,Skin/Lotion/Sanitary — Always Pads Overnight Extra Heavy Size 5 3 24 ct,7.56,3
037000990895,Skin/Lotion/Sanitary — Always Pads Ultra Thin Overnight W-Wings 6 26 ct,7.57,6
056594015074,Skin/Lotion/Sanitary — Coppertone Sunscreen Spray Sport 4 in 1 SPF 30 2pk 12 7.5 oz,9.46,12
019100153950,Skin/Lotion/Sanitary — Jergens Lotion Age Defying 24 6.76 oz,1.88,24
019100289680,Skin/Lotion/Sanitary — Jergens Lotion Nourishing Honey 24 6.76 oz,1.88,24
303160246906,Skin/Lotion/Sanitary — Keri Lotion Original (900ml) 4 31 oz,8.14,4
036000549010,Skin/Lotion/Sanitary — Kotex Pads Balance Ultra Thin Wings Heavy 3 46 ct,5.0,3
036000548990,Skin/Lotion/Sanitary — Kotex Pads Balance Ultra Thin Wings Heavy 6 16 ct,2.63,6
036000549119,Skin/Lotion/Sanitary — Kotex Pads Balance Ultra Thin Wings Regular 3 36 ct,4.72,3
036000548983,Skin/Lotion/Sanitary — Kotex Pads Balance Ultra Thin Wings Regular 6 18 ct,2.63,6
036000559361,Skin/Lotion/Sanitary — Liv by Kotex Pads Daily Use Ultra Thin Heavy 4 24 ct,2.62,4
036000559378,Skin/Lotion/Sanitary — Liv by Kotex Pads Daily Use Ultra Thin Overnight 4 20 ct,2.62,4
036000559354,Skin/Lotion/Sanitary — Liv by Kotex Pads Daily Use Ultra Thin Regular 4 28 ct,2.62,4
073010421103,Skin/Lotion/Sanitary — Tampax Tampons Pearl Super Plus Unscented 12 40 ct,6.1,12
073010321106,Skin/Lotion/Sanitary — Tampax Tampons Super 12 40 ct,6.1,12
012587223376,Trash/Foil/Bags/Paper — Glad Drawstring Recycling Tall Kitchen Translucent Clear 13gl 6 45 ct,9.75,6
012587786925,Trash/Foil/Bags/Paper — Glad ForceFlex Tall Kitchen Gain Original Odor Sheild 13 Gallon 6 34 ct,9.75,6
036000529685,Trash/Foil/Bags/Paper — Kleenex Facial Tissue On the Go Perfect Fit 2ply 2pk 12 50 ct,2.95,12
5029053571980,Trash/Foil/Bags/Paper — Kleenex Pocket Tissue Ultra Soft 12pk 16 9 sh,1.88,16
5029053560762,Trash/Foil/Bags/Paper — Kleenex Poket Tissue White 8pk 24 9 sh,1.26,24
054000560262,Trash/Foil/Bags/Paper — Scott Comfort Plus Double Roll 30pk 2 231 ct,8.93,2
714367350486,Trash/Foil/Bags/Paper — Trash Away Fast Tie Trash 30gl Black 4 100 ct,13.15,4
