Item,SKU,UPC,Unit Cost,Case Size
Curel Ultra Healing Intensive Lotion For Extra Dry Skin 13oz 6/cs,10541,019045105410,0.9583,6
Dawn 50% Less Scrubbing Dishwashing Liquid 15.5 oz 80/pt 10/cs,20092,030772000922,0.325,10
Dawn 50% Less Scrubbing Dishwashing Liquid Original 18oz 80/pt 10/cs,09403,030772094037,0.325,10
"Dawn Platinum Plus Powerwash Dish Spray Fresh Clean Scent, 16 fl oz 112/pt 6/cs",52364,037000523642,0.6833,6
Dawn Platinum Plus Powerwash Dish Spray Gain Scent 16 fl oz 112/pt 6/cs,12464,030772124642,0.9583,6
"Dawn Powerwash Dish Spray 16 Fl Oz Display, 15/Summer Watermelon, 15/Crisp Lilac, 15/Tropical",25166,030772159361,0.11,45
DAWN Simply Clean Dishwashing Liquid Original Scent 14.6 OZ 50/pt 20/cs,53782,037000537823,0.075,20
"Dawn Ultra Concentré Platinum Dishwashing Liquid Dish Soap, Fresh Rain Scent, 431ml 100/pt 10/cs",06108,030772006108,0.3,10
"Dawn Ultra Concentré Platinum Dishwashing Liquid Dish Soap, Fresh Rain Scent, 828ml 76/pt 8/cs",08645,030772008645,0.5312,8
Dawn Ultra Dishwashing Liquid Apple Blossom Scent 15.5oz 458 mL 80/pt 10/cs,20710,030772207109,0.325,10
"Dawn Ultra Dishwashing Liquid Dish Soap, Original Scent, 828ml 28oz 76/pt 8/s",97056,037000970569,0.4688,8
Dawn Ultra Removes Grease On Contact Dishwashing Liquid Original Scent- 30.8 fl oz 72/pt 8/cs,64686,030772164686,0.5938,8
"Dawn Ultra Removes Grease On Contact, Dishwashing Liquid Dish Soap, Apple Blossom Scent- 30.8 fl oz 72/pt",20701,030772207017,0.5938,8
"Dawn Ultra Removes Grease On Contact, Dishwashing Liquid Dish Soap, Apple Blossom Scent, 532ml (18oz)",20704,030772207048,0.325,10
d-CON Disposable Kills Mice Bait Station 1 Trap + 5 Refills Total 2.5 oz9 8/pt 8/cs,98343,019200983433,0.7812,8
d-CON Disposable Kills Mice Bait Station 3 Count Total 1.5 oz 88/pt 6/cs,98342,019200983426,0.875,6
d-con Disposable Mouse Bait Station 1ct 0.5 oz 156/pt 12/cs,89544,019200895446,0.1875,12
"d-CON No View, No Touch Covered Mouse Trap 2 Count 160/pt 8/cs",83576,019200783576,0.4062,8
Degree Advanced Antiperspirant Deodorant Stick Shower Clean Twin Pack Total 5.2oz 294/pt 6/cs,24145,079400241450,1.0,6
Degree Deodorant Sexy Intrigue 2.6oz 252/pt 12/cs,01743,079400017437,0.2917,12
Degree For Men Antiperspirant Deodorant Solid Cool Rush 2.7oz 12/cs,34766,079400347664,0.2708,12
Degree For Women Shower Clean 2.6oz 12/cs,25190,079400251909,0.2708,12
Degree Invisible Solid Sheer Powder 2.6oz 12/cs,25180,079400251800,0.2708,12
Degree Solid Cool Comfort 2.7oz 12/cs,20570,079400205704,0.2708,12
Degree Solid Fresh Oxygen 2.6oz 12/cs,26620,079400266200,0.2708,12
Degree Solid Mens 2.7oz Cool Rush 294/pt 12/cs,26540,079400265401,0.25,12
"Dial & Right Our Ultimate Men's Collection, 4 Piece Gift Pack, 1/Hair & BW Ultimate Clean 20oz, 1/BW Recharge",30154,017000301549,1.25,6
Dial Bar Soap Lavender & Twilight Jasmine 3pk 4oz 168/pt 12/cs,10878,017000108780,0.2708,12
"Dial Bars 4oz 16pk Antibacterial & Sensitive Hypoallergenic Deodorant Bar Soap, Aloe Scent 75/pt",35726,017000357263,2.0833,6
Dial Bars 4oz 3pk Antibacterial Deodorant Bar Soap Gold 216/pt 12/cs,02402,017000024028,0.2792,12
Dial Bars 4oz 3pk Refresh & Renew Antibacterial Deodorant Bar Soap Mountain Fresh Scent 216/pt 12/cs,03245,017000003245,0.2708,12
Dial Bars 4oz 3pk Refresh & Renew Antibacterial Deodorant Bar Soap Spring Water Scent 216/pt 12/cs,18409,017000018409,0.2708,12
Dial Bars 4oz 3pk Refresh & Renew Antibacterial Deodorant Bar Soap White Scent 216/pt 12/cs,02410,017000024103,0.2708,12
Dial Bars 4oz 8pk Refresh & Renew Antibacterial Deodorant Bar Soap White Scent 228/pt 4/cs,02411-4,017000024110,1.875,4
Dial Body Wash 16oz + Face Gentle Exfoliating 2 in 1Activated Charcoal 240/pt 6/cs,56044,017000356044,0.5833,6
Dial Body Wash 16oz Energize & Boost Berry Burst Scent 240/pt 6/cs,34402,017000344027,0.5833,6
"Dial Body Wash 16oz Men Soothe Apaiser 3in1 Body + Hair + Face Wash, Infinite Fresh 324/pt 4/cs",16958,017000169583,0.875,4
Dial Body Wash 16oz Pamper & indulge Manuka Honey 240/pt 6/cs,16916,017000169163,0.5417,6
Dial Body Wash 16oz Pamper & indulge Marula Oil 240/pt 6/cs,22465,017000122465,0.5833,6
Dial Body Wash 16oz Refresh & Renew Coconut Water Hydraclean 240/pt 6/cs,09288,017000092881,0.5833,6
Dial Body Wash 21oz Pamper & Indulge Manuka & Honey Scent 288/pt 4/cs,16919-4,017000169194,0.9875,4
Dial Body Wash 21oz Pamper & Indulge Silk & Seaberry Scent 288/pt 4/cs,12005-4,017000120058,0.9875,4
Dial Body Wash 473ml Hibiscus Water Hydrating 240/pt 6/cs,16183,017000161839,0.5833,6
Dial Foaming Antibacterial & Sensitive Hand Wash + Aloe Scent 10 Fl Oz 156/pt 8/cs,34743,017000347431,0.3125,8
Dial Foaming Antibacterial Defense Hand Wash + Aloe Citrus Sunburst Scent 10 oz 156/pt 8/cs,34707,017000347073,0.2812,8
Dial Hand Soap 11oz Antibacterial Defense + Aloe & White Tea 140/pt 12/cs,20939,017000209395,0.1875,12
Dial Hand Soap 11oz Antibacterial Defense + Aloe Lavender & Jasmine Scent 140/pt 12/cs,20933,017000209333,0.1875,12
Dial Hand Soap 11oz Antibacterial Defense +aloe Lemon & Sage 140/pt 12/cs,20948,017000209487,0.1875,12
Dial Hand Soap 11oz Antibacterial Defense Gold + Aloe 140/pt 12/cs,20929,017000209296,0.1875,12
Dial Hand Soap 11oz Antibacterial Defense Spring Water Scent + Aloe 140/pt 12/cs,20953,017000209531,0.1875,12
Dial Hand Soap 11oz Antibacterial Peach Citrus Punch Scent 140/pt 12/cs,58437,017000358437,0.1875,12
Dial Hand Soap 11oz Limited Edition Antibacterial Orchid Rose Bliss 140/pt 12/cs,35835,017000358352,0.1875,12
Dial Hand Soap 11oz Antibacterial Defense + Aloe Pomegranate Tangerine Scent 140/pt 12/cs,20942,017000209425,0.1875,12
Dial Hand Soap 11oz Antibacterial Toasted Hazelnut and Vanilla Scent 140/pt 12/cs,59434,017000359434,0.1875,12
Dial Hand Soap 11oz Limited Edition Antibacterial Frosted Cranberry & Pine Scent 140/pt 12/cs,35951,017000359519,0.125,12
Dial Hand Soap 7.5 oz Coconut Water & Mango Liquid 168/pt 12/cs,12158,017000121581,0.125,12
Dial Hand Soap 7.5oz Basics Liquid Hypoallergenic 203/pt 12/cs,33254,017000332543,0.1458,12
Dial Hand Soap 7.5oz Liquid Himalayan Pink Sal 144/pt 12/cs,09270,017000092706,0.125,12
Dial Hand Soap 7.5oz Liquid Cherry Blossom Scent 168/pt 12/cs,09264,017000092645,0.125,12
Dial Hand Soap 7.5oz Liquid Miracle Oil 144/pt 12/cs,13138,017000131382,0.125,12
Dial Hand Soap 7.5oz Liquid Ocean Splash 168/pt 12/cs,16985,017000169859,0.125,12
Dial Hand Soap 7.5oz Liquid Vanilla Honey Scent 168/pt 12/cs,92614,017000092614,0.125,12
Dial Hand Soap Refill 1Gallon Professional Antibacterial Defense Gold +A loe 48/pt 4/cs,88047,023400880478,4.125,4
Dial Hand Soap Refill 30oz antibacterial defense + aloe Soothing White Tea Scent 174/pt 4/cs,35091,017000350912,1.375,4
Dial Hand Soap Refill 52oz Vanilla Honey Scent 145/pt 3/cs,35065,017000350653,1.9167,3
DIAMOND COOKING & BAKING PAPER 26.2 FT X 11.8in 24/cs,40104,010900740104,0.0875,24
Diamond Sandwich Bags Fold Top 150 Bags ( 14.0 cm x 16.5 cm) 100/pt 12/cs,03422,010900034227,0.1333,12
"Dove Advanced Care Antiperspirant Deodorant Stick Vanilla & Cocoa Butter, 2.6 oz 252/pt 12/cs",47653,079400476531,0.3125,12
"Dove Advanced Care Antiperspirant, Apple & White Tea 2.6 oz 252/pt 12/cs",45824,079400458247,0.3125,12
