Item,SKU,UPC,Unit Cost,Case Size
House of holland pin me down hair barrett...,BEAU016347,5011522123646,0.35,144
Medline momentum adjustable shower chair ni,HEAL032995,888277720841,35.00,2
Rite aid 48ct adult wipes unscented,BEAU039219,011822056113,0.65,12
Stay and chat mug 13.5oz,HSWE031900,672649290182,1.00,24
Beloved hand lotion gardenia 1oz,BEAU040560,055086016667,0.60,24
Beloved hand lotion cucumber 1oz,BEAU040579,055086016681,0.60,24
"Cramer 36"" elementary hockey stick – blue",SPOR038096,091158313043,2.00,6
Good cook baster-floor display-48 pieces,HSWE011682,076753108003,1.50,48
Star wars: obi-wan jedi master color/acti...,BOOK033231,9781645886495,1.50,48
Glade plugins scented oil pumpkin & ginge...,CLEA039696,197981001628,5.50,5
Rite aid nighttime cough & chest congesti...,HEAL039276,011822785990,0.25,48
Rite aid allergy relief antihistamine tab...,HEAL039259,011822420754,0.80,36
Peeler - assorted colors,HSWE038441,073297783963,0.75,96
2pc stainless steel whisk set,HSWE038438,073297774770,1.25,72
Firefly clean n'protect power toothbrush ...,BEAU039060,840204459118,1.80,24
Method premium candle violet + lavender 1...,CAND039478,843536109416,5.50,1
15 sqft everyday premium gift wrap - birt...,GIFT038303,018697463466,0.50,36
"Cramer 9"" flying disc 6 colors/bag",SPOR038097,091158502690,2.00,8
Humane society plush dog toy w/squeaker &...,PETS036772,705654070279,2.00,12
Gather 9pc cleaning set,HSWE035174,843018116987,6.00,16
3pc pan and pot protector pads - blue,HSWE035164,843018118202,0.60,48
Graphic novel bad kitty hardcover,BOOK036857,9781250865106,1.00,12
The hair lab dose set 2ct 0.2oz - anti-frizz,BEAU034891,810093660155,0.15,48
Freshly salt-free lemon & pepper seasonin...,FOOD038052,6281063452003,1.00,6
Ace utility knife pocket pack blade dispe...,HDWE036960,082901279792,0.50,20
15''x22'' foldable standing hamper - monkey,HSWE036440,039676070703,3.50,12
Allrecipes .88 oz 5 spice,FOOD036691,037531076556,0.50,18
Aluminium framed cork board 3ft x 2ft who...,STAT022743,034138853467,8.00,1
Sp astv auto  cup call crane ni,AUTO024216,097298145414,5.50,6
Tennessee onesie 9-12 months,BABY032429,672649866523,1.00,60
Love wins stainless steel tumbler 10oz,HSWE032305,672649151605,2.00,24
Proud parent apron,HSWE032039,672649292742,2.50,50
"Rainbow icon planter 4.5""",HSWE031806,672649154408,1.00,18
First responder wine glass 16oz,HSWE031768,672649310408,1.00,16
Sp astv ruby space triangles for hangers ...,HSWE024660,097298046889,1.50,16
Childs party hat 8ct-pineapple friends,ARTS018192,039938511418,0.10,72
Apron - savory bon appetit,HSWE038408,738215533876,2.35,12
Sp windex multi-surface ammonia free 128oz,CLEA037995,019800708863,6.00,4
Sp marvel mystery oil original fuel & mot...,AUTO039539,077874000139,3.50,6
Sp turtle wax speed headlight lens restor...,AUTO032526,074660532799,2.00,5
Sp turtle wax 26oz wax & dry,AUTO011927,074660010099,3.75,10
Garden flag - bucket of flowers 12.5in x ...,GARD038555,846097029650,1.50,48
"Flufflies ivory journal 5.8"" x 8.3""",STAT036664,838157006282,1.80,6
Beloved hand lotion lilac 1oz,BEAU040563,055086016674,0.60,24
Disney pixar toy story alien remix ketcha...,TOYS040698,6947731041510,0.30,24
Multipet pig (latex) w/witch hat (orange/...,PETS040419,784369525090,1.80,30
Elmers school glue purple 4oz.,STAT039328,026000186087,0.50,30
Spinbrush kids power toothbrush mermaid,BEAU039449,766878001975,1.80,24
Rite aid laxative powder 45 doses 26.9oz ...,HEAL039268,011822030038,3.00,6
"Tmnt michelangelo junior mocch plush 6""",TOYS038966,053941128678,3.50,6
"Tmnt raphael junior  mocchi plush 6""",TOYS038964,053941128654,3.50,6
"Tmnt leonardo junior mocchi plush 6""",TOYS038963,053941128647,3.50,6
Rite aid 24hr allergy relief tablets 30ct...,HEAL039244,011822999014,0.25,24
Acacia skimmer with stainless steel handl...,HSWE038451,073297780504,1.65,72
13in acacia spaghetti server ss handle,HSWE038454,073297780498,1.65,72
Acacia slotted spatula silicone handle,HSWE038452,073297779782,1.65,72
Kitchen shears - assorted colors,HSWE038445,073297783949,1.00,96
Simplify reclosable storage quart bags pl...,HSWE038649,011822164047,0.75,12
Diamond dig it diamond dash,TOYS038485,840023709319,0.60,96
Garden flag - bunny kisses 12.5in x 18in,GARD038585,846097044714,1.50,48
Pixar elio slime minis asst,TOYS038246,194735216734,2.00,6
Mini office set asst.,STAT037047,850050398615,0.25,12
Rite aid pink erasers 2ct,STAT036938,011822727662,0.25,144
Allen & roth black with jute trim outdoor...,SOFT035972,194938066228,2.00,8
Nova beverage glass sleeve set 6ct 12oz,HSWE038225,7702147208136,2.25,12
Naturezway 6pk small soup plastic plates ...,HSWE035348,071582300697,1.20,24
Better home plastic halloween tablecloth ...,HSWE035001,748209999519,0.25,144
The hair lab leave-in conditioner 7oz - n...,BEAU034915,810093660216,0.75,24
Home plus plastic ring sprinkler 800 sq. ft.,HDWE038182,843518047248,0.75,6
Mlb st. louis cardinals lava lamp speaker...,ELEC036320,810028056701,9.00,8
"Nfl chicago bears glass dome paperweight 4""",STAT034275,810079446247,4.00,12
"11"" round qx latex balloon ast 100ct quer...",ARTS033957,071444191890,2.00,10
20oz xl double wall coffee mug - floral pink,HSWE033511,665613259506,3.50,24
Ge all glass sealed beam lamp 1ct 300w,HDWE025092,043168234276,9.75,12
Meowed back wine glass 16oz,HSWE031871,672649251565,1.00,16
Hello toothbrush refills black charcoal 2...,BEAU033374,819156021988,0.25,24
Sp angel rear view mirror (bag)  ni.,AUTO024214,972981567936,0.50,14
"Yard sign-grad ""adventure begins""",ARTS018163,039938671082,0.10,36
Sip sip hooray letter banner-1ct/5.6ftx6in,ARTS018109,039938423605,0.05,72
Glade wax melts cool coconut 3.1oz us,CLEA040278,046500053399,0.60,8
Reynera angle broom with dustpan,CLEA038212,082269221303,3.50,6
"Multipet pet envy cat toy - 3.5""",PETS041846,784369573329,0.50,144
Multipet lambchop halloween dog toy w/hea...,PETS041854,784369507324,1.25,12
Sp turtle wax super hard shell finish sof...,AUTO032224,074660012222,4.00,6
180pc good cook bakeware display,BAKE038295,076753040266,640.00,1
Gibson everyday chef du jour cookware set...,HSWE038988,085081068620,17.00,4
Glade 3-wick candle embers & sandalwood 6...,CAND039397,197981001321,2.65,3
Babyganics dish soap fragrance free 32oz,CLEA040203,813277012023,3.50,2
Multipet diamond quilted fleece dog toy,PETS041246,784369941005,2.50,48
Dr.bales dry dog food beef flavor 16oz ex...,PETS040086,077234077610,0.55,12
"Mlb kansas city royals led solar torch 36""",GARD036221,810028057463,5.00,6
Gibson home bow wow meow 3pc elevated pet...,PETS040387,085081526557,4.00,3
Dove mens care bodywash winter pine + amb...,BEAU040544,011111060548,3.50,4
Goliath monster mash matching game ni,TOYS040222,8720077283237,3.50,4
"Cramer 36"" elementary hockey stick – yellow",SPOR038095,091158313029,2.00,6
Rust-oleum universal metallic spray paint...,HDWE040046,020066486440,2.00,6
Rust-oleum universal paint & primer spray...,HDWE040044,020066210144,2.00,6
Glade automatic spray refill pomegranate ...,CLEA039687,197981001147,2.40,6
Rite aid pain relief acetaminophen extra ...,HEAL039418,011822041249,0.65,36
Rite aid toothbrush holders 2ct,HEAL039275,011822234399,0.35,144
"Spalding 12"" dual action air ball pump",SPOR039122,689344407463,2.50,48
12in acacia spatula silicone handle,HSWE038449,073297779737,1.65,72
Madagascar bean organic vanilla paste 2 o...,FOOD039062,085981919336,2.50,36
Extendable bbq turner,HSWE038440,073297775739,1.15,96
Flag tab set asst.,STAT037046,850050398608,1.20,30
Garden flag - home of the free 12.5in x 18in,GARD038536,846097030748,1.50,48
Venari 20 panel soccer ball #4 black teal...,SPOR035746,752044439789,2.50,24
Goldtoe 3pk mens lowcut socks charcoal sz...,SOFT035419,5056245838736,3.35,24
Say what? 68pc gift tags - assorted,SEAS036053,672649847003,0.10,272
Lexington rocks glass sleeve set 6ct 10.5oz,HSWE038224,7702147205401,2.25,8
Sodera shot glass sleeve set 6ct 2.75oz,HSWE038223,840325002026,2.00,12
Naturezway 24ct bamboo disposable spoons,HSWE036688,716554009788,0.25,24
9''x14'' foldable waste basket - lady bug,HSWE036432,039676950029,1.00,36
12-month undated daily planner 5.75 in x ...,STAT038337,9781645177227,2.00,20
"Cramer athletic tape underwrap 2 3/4 "" x ...",HEAL038094,311960689397,0.40,3
"Cramer self stick athletic tape 2"" x 5yd ...",HEAL038085,311960752121,0.40,24
Hot wheels: unleash the speed sticker boo...,BOOK038336,9780794451059,1.00,48
The hair lab dose set 2ct 0.2oz - curl de...,BEAU034890,810093660278,0.15,48
Medium cut compound 2oz rebuild,AUTO006334,074660508787,0.05,48
Wax shop medium compound 2oz sample,AUTO006333,074660508756,0.05,48
Ncaa washington huskies lava lamp speaker...,ELEC036296,810028053571,6.00,8
"Nhl seattle kraken lava lamp speaker 16.5""",ELEC036245,810028055421,6.00,8
Nhl montreal canadiens lava lamp speaker ...,ELEC036902,810028053656,8.00,4
Nhl tampa bay lightning lava lamp speaker...,ELEC036247,810028053717,9.00,8
"Cork journal 5.8"" x 8.3""'",STAT035990,838157005629,1.80,6
5ct gift tissue paper - ombre blue,GIFT038300,018697164493,0.30,48
The hair lab dose set 2ct 0.2oz - scalp c...,BEAU034888,810093660285,0.15,48
Loungie bean bag chair cover - stuffed an...,SOFT035318,810010643629,1.75,10
"Loungie stuffed animal storage bean bag, ...",SOFT035015,810010643650,1.75,10
Ncaa kentucky wildcats glass dome paperwe...,STAT034258,810079446711,4.00,12
20oz slim tumbler with straw & sip grip- ...,HSWE033517,665613273601,3.00,24
Mattel disney wish sidekick 36pc,TOYS031330,194735169962,1.65,36
Sp bulbhead ruby holding hands deluxe 8pa...,STAT028685,097298048517,2.25,36
Georgia metal ornament,SEAS032049,703800022066,0.50,96
Good day tea towel,HSWE032176,672649152794,1.00,54
Money: it gets shit done ceramic bank,HSWE031941,672649874399,1.00,48
All for love stainless steel wine tumbler...,HSWE031872,672649162380,3.00,12
Love always wins mug 18oz,HSWE031799,672649155689,1.50,24
Monday shot glass,HSWE031769,672649885067,0.25,72
Metal dual-sided hanging rack w/ pegs,HSWE031761,703800072474,1.00,4
Sp ruby space saving white triangles 54-p...,HDWE026584,17114,4.00,2
Halloween cookie cutter comfort grip skul...,BAKE030657,070896037428,0.05,36
Eveready tactical light set 2ct,ELEC039582,039800136640,3.00,10
Wilton cake circles gold 10in 3ct,BAKE020640,070896143280,0.55,3
Sp turtle wax interior multi-purpose clea...,AUTO014907,074660104408,3.00,12
Multipet bamboo dog chews chicken leg (ny...,PETS041242,784369514063,1.00,24
"Coffee scrubs sign 4""x4""",HSWE032372,672649158819,0.30,40
Purina zuke's trailmix peanut butter and ...,PETS042031,613423001402,3.00,6
Energizer max aa alkaline batteries 8-pack,ELEC042481,039800143853,3.00,14
Ziploc endurables container 2cups/16oz us.,HSWE040880,025700009238,1.50,4
Sp turtle wax - car wash & wax 100oz,AUTO036730,074660538708,4.80,4
Sp turtle wax headlight lens restorer hea...,AUTO041966,074660002407,5.00,8
Sp marvel mystery oil synthetic motor tre...,AUTO032222,077874538359,4.30,8
Glade plugins smart light warmer + 1 refi...,CLEA041409,046500029943,3.90,5
Boneless mega ramp,TOYS040934,042409669525,5.00,6
Glade plugins scented oil tranquil lavend...,CLEA041406,046500055881,1.25,12
Glade plugins scented oil sky & sea salt ...,CLEA041405,046500055843,1.25,12
Glade plugins scented oil cashmere woods ...,CLEA041404,046500055874,1.25,12
Mccormick flavor maker caesar seasoning m...,FOOD041441,052100059099,0.25,12
Mccormick flavor maker green goddess seas...,FOOD041442,052100059129,0.25,12
Feelin' frisky silicone wine cup 12.5oz,HSWE031877,672649277855,0.50,120
Barbie mini barbieland color reveal doll,TOYS041427,194735250981,0.50,10
Disney pixar lightyear hyperspeed series ...,TOYS041429,194735069309,1.00,6
Barbie mini barbieland pop reveal doll,TOYS041428,194735274802,0.50,10
T-shirt - adult -purple - m,SOFT039101,752044021014,1.00,72
Junior mints hearts  3.5 oz bb 10/31/26,FOOD041152,071720539620,0.35,12
Multipet birthday present dog toy shiny blue,PETS041245,784369487411,1.80,24
Multipet aromadog calm fleece dog toy w/s...,PETS041250,784369346039,2.25,48
Puzzle collector 300pc asst,TOYS040852,4895145435642,2.50,6
Sesame street bert plush pet toy w/squeaker,PETS036769,705654983333,2.85,36
Gibson home 2.25qt stainless steel tea ke...,HSWE038990,085081866288,7.50,6
Dark chocolate cashews orchard valley har...,FOOD040445,824295136172,2.75,6
Franklin intermediate croquet set,SPOR040647,025725395743,15.00,1
Order up fish market board game,TOYS040675,093514241113,5.00,4
Play monster craft tastic diy charm brace...,ARTS040677,811069030149,4.00,6
Beloved hand lotion lemon 1oz,BEAU040562,055086015646,0.60,24
Tangle jr pets (blistercard w/12pc. pqd) ...,TOYS040439,723459085083,1.10,24
Imaginext jurrasic world baby dino assorted,TOYS040345,194735037032,1.00,8
6pk 12-24 bluey christmas turn cuff socks,SOFT040017,193159461676,2.50,60
Razor child helmet blue 5+,SPOR039782,016751977539,4.00,2
Rust-oleum universal metallic spray paint...,HDWE040048,020066486433,2.00,6
Rust-oleum universal metallic spray paint...,HDWE040047,020066495091,2.00,6
Chicken noodle soup mix 3.77 oz bb 11/30/26,FOOD039772,810036563024,0.50,28
Purex 17ct 4in1 duo oxi + odor figther,CLEA039828,024200050986,3.35,6
Lakeaholic car coaster,AUTO031777,672649161628,0.30,216
Ikes total disease control 16oz.,LAWN039824,850031426016,2.50,12
Gibson home 9.5in frying pan - speckle ni,HSWE038986,085081593535,4.50,12
The country butcher natural dog chews por...,PETS039442,741956072290,3.00,12
Mccormick  flavor maker  pizza  seasoning...,FOOD038736,05283419,0.25,72
Babyganics bath time gift set shampoo 7oz...,BABY039464,813277014737,6.00,12
Rite aid pain relief acetaminophen caplet...,HEAL039240,011822420440,0.50,72
T-shirt - adult -royal blue- s,SOFT039108,752044020765,1.00,72
Kitchen shears assorted colors,HSWE038436,073297756585,1.00,96
Best yet 200sq ft plastic wrap ni,HSWE038645,042187403236,1.25,12
Bottle bg spinner display rack,GIFT038308,018697185696,15.00,1
Garden flag - chill frog 12.5in x 18in,GARD038571,846097032766,2.00,48
Garden flag - chalk balloons 12.5in x 18in,GARD038891,846097029476,2.00,11
Garden flag pumpkin kisses 12.5in x 18in ...,GARD038543,846097044028,1.50,48
14ct pop out streamers,GIFT038657,192887287787,2.00,18
Rawlings tee ball youth batting glove blue,SPOR038185,083321827181,3.00,36
Shipping box 9.5 x 6 x 3.75in,STAT036940,011822657266,0.60,12
Loungie stuffed animal storage bean bag -...,SOFT035013,810010643599,1.75,10
"Humane society plush dog toy w/squeaker, ...",PETS036771,705654017052,1.50,12
Better home can opener cover 6''wx10''l 7...,HSWE035004,044712001511,0.10,72
"2"" brown square rubber castor cup (4pk)'",HDWE037417,039003090763,0.60,12
Insulated tumbler w/sip lid 18oz asst colors,HSWE020823,070652216319,1.80,8
Sp ruby space saving black triangles 2/54...,HDWE027907,17113,6.50,1
Star wars: fascinating facts hardcover bo...,BOOK038340,9781684128952,1.50,40
Barbie collector's guide 96pg,BOOK038334,9780794447182,0.60,36
The hair lab dose set 2ct 0.2oz - uv shield,BEAU034898,810093660209,0.15,48
The hair lab dose set 2ct 0.2oz - rebuild...,BEAU034894,810093660063,0.15,48
The hair lab dose set 2ct 0.2oz - color p...,BEAU034889,810093660117,0.15,48
Freshly garlic powder 1 oz bb 5/14/27,FOOD038058,6281063452324,0.60,24
Ncaa mississippi state bulldogs lava lamp...,ELEC036988,810028053540,9.00,4
Ncaa mississippi ole miss lava lamp speak...,ELEC036987,810028053533,8.00,4
15''x22'' foldable standing hamper - ladybug,HSWE036443,039676997253,3.50,12
9''x14'' foldable waste basket - tiger,HSWE036436,039676950074,1.00,36
9''x14'' foldable waste basket - elephant,HSWE036435,039676950050,1.00,36
Nfl las vegas raiders lava lamp speaker 1...,ELEC036258,812081033767,9.00,8
Nhl vegas golden knights lava lamp speake...,ELEC036249,812081034764,9.00,8
"Nhl san jose sharks lava lamp speaker 16.5""",ELEC036246,810028059962,9.00,8
Nhl nashville predators lava lamp speaker...,ELEC036241,810028053663,6.00,8
Nhl new york islanders lava lamp speaker ...,ELEC036240,810028052932,9.00,8
Nhl columbus blue jackets lava lamp speak...,ELEC036230,810028059924,9.00,8
"Nhl st.louis blues lava lamp speaker 16.5""",ELEC036916,810028053700,8.00,7
Cr gibson outer space nesting boxes,STAT036163,009292895684,2.00,12
The hair lab scalp serum 3oz - purifying,BEAU034913,810093660247,0.25,30
Loungie bean bag chair cover - stuffed an...,SOFT035016,810010643766,1.75,10
Nfl philadelphia eagles tabletop inflatab...,HSWE034311,840331401578,3.00,24
Nfl los angeles rams tabletop inflatable ...,HSWE034305,840331401493,3.00,24
Nfl chicago bears cement planter -4in -empty,SEAS034048,810028052819,2.00,12
"Nfl dallas cowboys glass dome paperweight 4""",STAT034277,810079446278,2.00,12
14oz double wall stemless wine cup - pink...,HSWE033502,665613259353,2.50,24
"Silently correcting sign 4""x4""",HSWE032425,672649158864,0.30,40
Greatest mom silicone wine cup 12.5oz,HSWE031956,672649154903,0.50,120
Rainbow car air freshener 2pc,AUTO032037,672649297211,0.50,192
Mattel disney wish best friends teatime p...,TOYS031274,194735172528,14.65,1
"Westcott stencil urban underground 2""",STAT021044,088359107595,0.05,360
"Westcott stencil urban subway 2""",STAT021042,088359107397,0.05,360
Golden years bike bell,SEAS032169,672649882752,1.00,72
Bear and friends pint glass 16 oz.,HSWE032398,672649154606,1.00,16
Bursting with pride mug 18oz,HSWE032044,672649290526,1.50,24
Getting lucky mug 20oz,HSWE031988,672649881328,2.00,24
Shut up liver stainless steel slim can co...,HSWE032027,672649290489,1.50,24
Love comes in many colors mug 18oz,HSWE031930,672649290502,1.50,24
Therapy silicone wine cup 12.5oz,HSWE031876,672649277794,0.50,120
The dock father mug 13.5oz,HSWE031796,672649155641,1.00,24
My partner wine glass 16oz,HSWE031766,672649292629,1.00,16
Sorry i'm late glitter silicone wine cup ...,HSWE031758,672649350893,0.50,120
Teacher silicone wine cup 12.5oz,HSWE031754,672649297471,0.50,120
Magic silicone wine cup 12.5oz,HSWE031746,672649151827,0.50,120
Adhesive bath treads 5ct-lobster ni,HSWE019394,070631041505,0.30,96
Simple inspirations phone pockets - assorted,ELEC031733,703800023391,0.10,576
Tcd fit tech armband phone case-one size(...,ELEC016663,1920400296812,0.10,96
Ariana & bardo 2-ct sachet (pp 3x$9.99),BEAU028582,082121181059,0.50,12
"Mom, i get it now sign 4""x4""",HSWE031816,672649295699,0.30,108
"Rite aid adult wipes, 64ct",HEAL040596,011822070850,1.00,12
Glade plugins scented oil black cherry & ...,CLEA039695,197981002212,2.65,6
Sp raid max liquid ant bait 4ct,PEST031605,046500024344,3.00,14
Sp  off botanicals insect repellent plant...,PEST033575,046500002601,3.75,14
Sp ziploc bag 12ct holiday gallon slider ...,HSWE038370,025700715177,1.80,12
12pc gibson home dinnerware set - cermic ...,HSWE041683,085081562593,16.00,2
12pc gibson home dinnerware set - cermic ...,HSWE041684,085081475930,11.00,2
Gibson home stainless steel knife set 14p...,HSWE038981,085081509505,16.00,4
Rite aid pain relief acetaminophen/ibupro...,HEAL040762,011822781008,0.15,24
Mccormick apple cider finishing sugar 3.6...,FOOD041449,052100058405,0.65,72
Sp stem kills ants roaches spiders 10oz,PEST024583,046500032820,2.75,11
So natural chunk light tuna in oil 2.6 oz...,FOOD039773,810036562584,0.55,24
"Disney pixar lightyear core 5"" figure ass...",TOYS042135,194735069477,1.00,6
Multipet pet bamboo chews bowling pin dog...,PETS041847,784369514087,1.00,24
Multipet rainbow tennis ball cat toy 2 pk.,PETS041849,784369202373,0.65,144
"Fuzzu teacup fluffs asst (chipmunk, bunny...",PETS041852,784369806434,0.50,24
Extreme hold bandages antibacterial 50ct ...,HEAL041989,032251986857,1.20,24
Just for men shampoo color preserve & str...,BEAU041722,011509049704,1.25,24
2ct fridge odor absorber - baking soda,CLEA041892,817192020446,1.00,6
Scrubbing bubbles toilet cleaning dispens...,CLEA041167,025700708858,6.50,5
6pk 12-24m minnie mouse xmas turn cuff socks,SOFT040019,193159461621,2.50,60
Sp eylure london luxe 3d individuals lashes,BEAU032891,619232006263,2.40,18
Barbie miniland doll & vehicle pack,TOYS041571,194735308453,1.20,8
Mccormick red & green pepper blend 2.82 o...,FOOD041450,052100058061,0.75,6
Mccormick sunshine caribbean all purpose ...,FOOD041447,052100054834,0.35,12
Glade candle coastal sunshine citrus 2ct ...,CAND041413,046500055195,2.75,3
"Nature's corner pig ear chew .5oz., water...",PETS041373,611403706576,0.45,20
Natures corner water buffalo bully chew b...,PETS041177,611403707856,0.45,20
"Chewy rope duck crinkle dog toy 15"" bb 08...",PETS041172,192268584665,1.80,24
Smithsonian jellyfish aquarium,TOYS040956,042409512012,5.00,4
Spybots cybernetic security robot toy,TOYS040928,042409684016,5.00,6
Smithsonian wave machine,TOYS040919,042409222164,7.00,4
Glade plugins scented oil vanilla passion...,CLEA041407,046500055850,1.25,12
Boneless motorized skater ryan,TOYS040922,042409669112,1.20,6
Siren blink dart blaster,TOYS040912,042409119334,15.00,3
Mccormick perfect pinch classic italian s...,FOOD041451,052100049731,1.00,36
Crockpot 30oz soup bowl - red stoneware ni,HSWE041336,085081998095,4.50,4
Love is love apron,HSWE032038,672649297518,2.50,50
Rite aid naproxen sodium pain/fever reduc...,HEAL039427,011822420396,0.25,144
Durex 10 pack condoms air close fit exp 7...,HEAL039842,302340876445,1.25,18
Crayola color wonder coloring pad & marke...,BOOK041486,071662028510,1.80,18
Boneless motorized skater booker,TOYS040942,042409669136,1.20,6
"Disney lilo & stitch 8"" plush elvis stitc...",TOYS041353,883975189723,3.00,30
"Disney lilo & stitch 8"" plush comeback el...",TOYS041354,883975188375,3.00,30
Polaner organic raspberry preserves 10.3 ...,FOOD041370,072400680663,1.75,6
Polaner organic apricot preserves 10.3oz ...,FOOD041367,072400680670,1.75,6
Polaner organic strawberry preserves 10.3...,FOOD041371,072400680656,1.75,6
Multipet pet envy holiday dog toy,PETS041256,784369573619,2.50,48
"Dr scholl's fungal nail revitalizer kit, ...",HEAL041226,888853000664,2.00,12
Puzzle collector 1000 assortment,TOYS040854,4895145419567,2.50,6
Puzzle collector 500pc asst,TOYS040853,4895145429115,2.50,6
Franks redhot korean bbq squezze 1.7 fl o...,FOOD038700,04151532,0.25,24
Glade plug in scented oil  orange clove 1...,CLEA041165,197981005923,1.25,12
Glade automatic spray refill fig & aprico...,CLEA041160,197981001208,2.40,6
Franklin future champs inflatable boxing ...,SPOR040644,025725504046,7.00,4
5ct total home 25oz entrée storage contai...,HSWE040829,050428437827,1.80,6
Peanuts snoopy 23oz tumbler asst designs ni,HSWE040847,085081525888,2.25,4
Signature soy jar candle orange clove 15.1oz,CAND040859,644911011443,3.50,4
"Franklin all sport 7.25"" training discs 4ct",SPOR040639,025725416752,1.00,12
Space jam mini figures 4pk assorted,TOYS040377,630996145524,0.50,4
Goliath vlad & niki: blast off! game,TOYS040821,8720077210172,2.00,6
Marvel: bend and flex missions figure - m...,TOYS040819,5010993966554,1.50,8
Glade automatic spray refill orange zest ...,CLEA039686,197981001161,2.40,6
Petmate replendish pet waterer with micro...,PETS040679,029695245404,3.75,6
Signature soy jar candle lavender lemonad...,CAND040722,644911028595,3.50,4
Mccormick  asian rice bowl seasoning  4.6...,FOOD040143,05283710,0.30,72
Mrs meyers hand soap gingerbread 16oz,BEAU040805,808124120730,2.25,12
.halo master chief helmet mega plush toy ...,TOYS040591,053941124618,4.50,4
Musical blower -dinosaur,TOYS040400,677869201482,4.00,6
Electric trimmer bubble blower,TOYS040399,677869201796,6.00,6
Kid powered bubble blaster,TOYS040398,677869201727,1.20,12
Gibson home bow wow meow 3pc elevated pet...,PETS040386,085081455765,4.00,3
Tangle jr classic (blistercard w/ 12pc. p...,TOYS040438,723459087063,1.10,24
Tangle jr metallic (blistercard) assorted ni,TOYS040440,723459852180,1.10,24
5.25in gibson home stoneware cereal bowl ni,HSWE040410,085081586490,1.50,6
Oster bluemarine 10in foldable strainer ni,HSWE040234,085081061492,2.70,8
"Rite aid 200ct alcohol prep pads, sterile...",HEAL040597,011822644617,1.25,30
Conair impressions vent brush ni,BEAU040260,074108861788,1.50,24
Conair impressions paddle brush ni,BEAU040259,074108861771,2.25,24
Dove body scrub - cranberry 3.5oz,BEAU040554,011111052611,1.50,12
"Multipet that sneaky cat dog toy - 7.5""",PETS040421,784369528442,1.50,12
Dial 16 oz body wash - soothe infinite fresh,BEAU039826,017000169583,2.40,4
Mini round quiddler card game,TOYS040361,736396054005,0.25,64
Chapstick smores 3pk .45oz exp 9/30/2027,BEAU040131,305732017242,1.50,72
Chapstick strawberry icepop .15oz exp 2/2...,BEAU040129,305730716512,0.55,144
Things... schitt's creek edition party ca...,TOYS040354,093514077149,0.60,6
Nerf better than balloons core 108 pods,TOYS040363,195166254197,2.00,14
Mini round karma card game blister,TOYS040359,736396094001,0.25,8
11.8x9.1in medium stitch basket - asst co...,HSWE040404,850016009906,1.20,12
9.6x7.2in small stitch basket - asst colors,HSWE040403,850016009876,0.80,12
Suave invisible solid mango & citrus 2.6z,BEAU040390,383711002618,1.35,12
Snuggie 2 in 1 pillow & snack tray flamin...,ASTV040402,740275302446,3.50,4
4pc gift set - 3 dishtowels and gift bag ...,HSWE039968,738215543509,2.00,30
Mrs meyers large soy candle snow drop 7.2...,CAND040183,808124113664,3.50,6
Mrs meyers large soy candle iowa pine 7.2oz,CAND040181,808124113763,3.50,6
6pk 12-24m spiderman web crawler turn cuf...,SOFT040025,193159461690,2.50,60
6pc bag clips - donut ni,HSWE039882,714415772550,0.75,72
Hair brush ni,BEAU039881,714415739126,0.75,72
Sp hybrid solutions lens coat fill & seal...,AUTO039580,074660538562,7.00,6
Mccormick flavor maker mediterranean 2.7 ...,FOOD038740,05284612,0.75,72
Mrs meyers premium candle wild mint 14oz us,CAND038794,808124120471,5.50,1
Mrs meyers premium candle moonflower 14oz...,CAND039472,808124120464,5.50,1
Rite aid multi symptom menstrual relief c...,HEAL039430,011822021418,0.60,144
Rite aid pain reliever acetaminophen extr...,HEAL038127,011822511339,0.40,144
Rite aid hemorrhoidal relief suppositorie...,HEAL039253,011822001311,0.50,144
T-shirt - adult - forest green - s,SOFT039081,752044020949,1.00,72
9in silicone basting brush asst,HSWE038448,073297783918,0.80,96
The hair lab scalp serum 3oz - fortifying,BEAU034912,810093660261,0.25,30
11.75in bamboo angle spatula white,HSWE038446,073297774220,0.80,96
11.5in stainless steel skewer set,HSWE038444,073297719542,0.50,72
Large gift bag birthday,GIFT038306,018697424290,1.00,48
Garden flag - rustic bird 12.5in x 18in,GARD038554,846097029544,1.50,48
Cr gibson fruit w/ hidden pen journal',STAT036607,009292887269,1.60,3
Angry birds 2 color clip pen blue/pink,STAT035985,838157007302,0.35,144
Navy stars bean bag covers microfiber 88 ...,SOFT035032,810010643681,2.50,10
Bean bag chair cover - stuffed animal sto...,SOFT035019,810010643742,1.00,10
"Loungie stuffed animal storage bean bag, ...",SOFT035018,810010643568,1.75,10
Loungie bean bag chair cover - stuffed an...,SOFT035014,810010643704,1.75,10
Tierra cooler glass glossy sleeve set 4ct...,HSWE038221,850062787223,2.00,6
Agua cooler glass set 4ct 15.5oz,HSWE038217,850062787162,2.00,6
Teacher sign,HSWE036056,672649298010,0.30,300
Losing my mind mug 13.5oz,HSWE036041,672649290199,1.00,24
"Cramer self stick athletic tape 2"" x 5yd ...",HEAL038084,311960752138,0.60,24
Nfl new york jets small ceramic helmet,GIFT034101,812081031992,2.50,12
"Nhl chicago blackhawks led solar torch 36""",GARD036176,810028057210,7.50,6
