ItemCode,Description,CasePack,Source,Search Query,Best ASIN,Matched Title,BSR,Monthly Sold,Seller Count,Amazon Present %,Amazon Is Buybox,Category
FAM03-143,Wizard Aerosol Spray,2,family_group,Wizard Aerosol Spray,B06XPQYJ37,Hydrographic Film Activator - Dip Wizard Hydrovator Super Sized 16 Oz Aerosol Spray Can Hydro Graphic Water Transfer Activator Hydro Dip Dipping,58210,0,0,0.0,False,Release Agents
FAM03-144,SRENEHSERF Wizard Aerosol,1,family_group,SRENEHSERF Wizard Aerosol,,,,,,,,
FAM03-145,Wizard Automatic Spray,2,family_group,Wizard Automatic Spray,B0FTGL83ZC,"Wizard Automatic Spray Refill – Tropical Citrus, 5 oz (12 Pack) | Compatible with Air Wick Freshmatic & Glade Dispensers | Long Lasting Odor Neutralizer for Home & Office",24352,50,0,0.0,False,Spray
FAM03-146,SLLIFER OTUA IM,1,family_group,SLLIFER OTUA IM,,,,,,,,
FAM03-147,Wizard Therapeutic Essential,1,family_group,Wizard Therapeutic Essential,,,,,,,,
FAM03-148,Adjustable Air Freshener,3,family_group,Adjustable Air Freshener,B0BHZWRTL6,"Glade Automatic Spray Refill Air Freshener, Sky & Sea Salt, 2 Count",562,4000,5,76.4,True,Air Fresheners
FAM03-149,oz Solid Adjustable,8,family_group,oz Solid Adjustable,B0839BKJ4S,"Renuzit Adjustable Solid Gel Air Freshener Cones, Hawaiian Sunset, Nonstop Freshness, 7 Oz, 12 Count",10813,400,20,74.2,False,Air Fresheners
FAM03-150,NG oz Solid,1,family_group,NG oz Solid,,,,,,,,
FAM03-151,Wizard Solid Adjustable,5,family_group,Wizard Solid Adjustable,B0GWLQX9FX,"Wizard kaboom adjustable solid gel Air Freshener with freshplex ""odor eliminating"" technology, solid air freshener 8 oz bamboo waterlily (Pack of 6)",158756,0,0,0.0,False,Spray
FAM03-152,LP oz Solid,1,family_group,LP oz Solid,,,,,,,,
FAM03-153,oz Wizard Wizard,1,family_group,oz Wizard Wizard,B00HVBB140,Wizard of Oz,164,800,178,75.8,True,Movies
FAM03-154,Wizard Wizard SRENEHSERF,1,family_group,Wizard Wizard SRENEHSERF,,,,,,,,
FAM03-155,RIA ESOPRUP LLA,1,family_group,RIA ESOPRUP LLA,,,,,,,,
FAM03-156,Solid Adjustable Air,1,family_group,Solid Adjustable Air,B0DKWB9ZZ5,"Makartt Press On Nail Glue: 10ML, 20s Air Dry, Semi Solid No Mess,Hema-free",7179,3000,1,0.0,False,Nail Glue
FAM03-157,Amoray Toilet Bowl,1,family_group,Amoray Toilet Bowl,,,,,,,,
FAM03-158,Moth Shield Moth,4,family_group,Moth Shield Moth,B077H5J4QJ,Moth Shield Moth Balls For Rodents,11519,2000,70,0.0,False,Household Cleaning
FAM03-159,Moth Shiled Moth,3,family_group,Moth Shiled Moth,,,,,,,,
FAM03-160,ALL Moth Shield,1,family_group,ALL Moth Shield,,,,,,,,
FAM03-161,MOTH SHIELD MOTH,1,family_group,MOTH SHIELD MOTH,B077H5J4QJ,Moth Shield Moth Balls For Rodents,11519,2000,70,0.0,False,Household Cleaning
FAM03-162,LP Oz Moth,1,family_group,LP Oz Moth,,,,,,,,
FAM03-163,IM Moth Shield,1,family_group,IM Moth Shield,,,,,,,,
FAM03-164,Moth Shield Closet,1,family_group,Moth Shield Closet,B07H8LHWCQ,Moth Shield 4 Pk Closet Block Lavender Scented,32668,700,49,0.0,False,Moth Protection
FAM03-165,Oz Moth Shield,2,family_group,Oz Moth Shield,B076T7Y326,moth shield 4 oz Moth Balls (Pack of 4),97768,500,37,0.0,False,Moth Protection
FAM03-166,IM Oz Moth,1,family_group,IM Oz Moth,,,,,,,,
FAM03-167,382gm Love My,1,family_group,382gm Love My,,,,,,,,
FAM03-168,482gm Love My,6,family_group,482gm Love My,,,,,,,,
FAM03-169,REZIRODOED Love TESOLC,1,family_group,REZIRODOED Love TESOLC,,,,,,,,
FAM03-170,Pre Toilet Bowl,1,family_group,Pre Toilet Bowl,B084W9YBW9,"DUDE Wipes DUDE Bombs Toilet Bowl Stank Eliminator, Air Freshener, 40 Count",3614,9000,37,85.0,True,Spray
FAM03-171,Bleach Bowl Cleaner,1,family_group,Bleach Bowl Cleaner,B00W5D1MDE,"Clorox Toilet Bowl Cleaner Clinging Bleach Gel, Kills 99.9% of Bacteria and Viruses, Ocean Mist, 24 Fl Oz, Pack of 2",30,100000,10,95.1,True,Toilet Cleaners
FAM03-172,PL CLOSET Scrub,1,family_group,PL CLOSET Scrub,,,,,,,,
FAM03-173,TOILET SPRAY SCENTED,1,family_group,TOILET SPRAY SCENTED,B0C4Z6WLLQ,"Lysol Air Sanitizer Spray, Air Freshener Alternative, Simple Fresh 3-Pk",564,8000,6,99.2,True,Spray
FAM03-174,LP Ct Xtra,1,family_group,LP Ct Xtra,,,,,,,,
FAM03-175,Ct Xtra Scented,7,family_group,Ct Xtra Scented,,,,,,,,
FAM03-176,LLIFER REMRAW IM,1,family_group,LLIFER REMRAW IM,,,,,,,,
FAM03-177,Ct Wizard Scented,7,family_group,Ct Wizard Scented,,,,,,,,
FAM03-178,PL ALL Ct,1,family_group,PL ALL Ct,,,,,,,,
FAM03-179,SCENTED OIL IM,1,family_group,SCENTED OIL IM,,,,,,,,
FAM03-180,AA AA IM,1,family_group,AA AA IM,B0H1Q2M46P,KINMES Sobriety Cards for Men Women One Year Sober Anniversary Card,228534,0,1,0.0,False,Greeting Cards
FAM03-181,LLIFER LIO Crystal,1,family_group,LLIFER LIO Crystal,,,,,,,,
FAM03-182,Crystal Beads Xtra,7,family_group,Crystal Beads Xtra,B0HGGG1P3C,Premium Chakra Tree - Life Tree 500 Beads - Handmade Healing Crystal Tree,0,0,0,0.0,False,Healing Crystals
FAM03-183,Crystal Beads Wizard,6,family_group,Crystal Beads Wizard,B0CQXNMS25,SUNNYCLUE 1 Box 20Pcs Wizard Hat Charms Witch Hat Charm Halloween Rainbow Color Miniature Hat Charm Gemstone Bead Tiger Eye Amethyst Crystal Beads Magic Hat Charms for Jewelry Making Charms DIY Craft,478614,0,1,0.0,False,Charms
FAM03-184,Crystal ALL Beads,1,family_group,Crystal ALL Beads,B0DM4F8RQ3,"CuteKing Weighted Blanket - Weighted Blanket with Premium Glass Beads - Heavy Blanket Crystal Velvet for Comfort Sleep - Thick Blanket All Season (20lbs, 80""x87"", Blue Bubble)",11381,0,1,0.0,False,Weighted Blankets
FAM03-185,IM Crystal Beads,1,family_group,IM Crystal Beads,B0FD4B1RMH,DIQIO 10mm Iridescent Abacus Faceted Crystal Beads (60-65pcs IM Crystal AB),27948,0,1,0.0,False,Beads & Bead Assortments
FAM03-186,CRYSTAL BEADS IM,1,family_group,CRYSTAL BEADS IM,B0FD4B1RMH,DIQIO 10mm Iridescent Abacus Faceted Crystal Beads (60-65pcs IM Crystal AB),27948,0,1,0.0,False,Beads & Bead Assortments
FAM03-187,YTUAEBYYTTUUAAEEBB HTLAEHHHTTLLAA Bath,1,family_group,YTUAEBYYTTUUAAEEBB HTLAEHHHTTLLAA Bath,,,,,,,,
FAM03-188,Bath Bombs Lavender,1,family_group,Bath Bombs Lavender,B0FW76YQS5,"Bramble Berry Black Amber and Lavender Fragrance Oil 2 oz | Warm Herbal Scent for Soap, Candles, Perfume & Bath Bombs | Skin Safe, Vegan, Paraben & Phthalate Free, DIY Craft Essential",1134,50,1,0.0,False,Scents
FAM03-189,Ft Oz Lucky,1,family_group,Ft Oz Lucky,,,,,,,,
FAM03-190,Lucky Body Wash,8,family_group,Lucky Body Wash,B01MFACQ0T,Original Botanica Winner Vencedor Herb Bath Spiritual Cleansing Body Wash Ritual Negative Energy Protection Herb Purification Attract Good Luck Lucky Attraction,56779,0,1,0.0,False,Body Washes
FAM03-191,PC Body Wash,2,family_group,PC Body Wash,B09FJ13ND3,"LANE LINEN 6 PC Bathroom Towels Sets Clearance- 2 Large Bath Towels Set, 2 Turkish Hand Towels for Bathroom Clearance & 2 Wash Towels for Body, Hotel Towels, Gym Towels, Salon Towels- Bluestone",1980,0,1,0.0,False,Towel Sets
FAM03-192,BEAU Lucky Body,1,family_group,BEAU Lucky Body,,,,,,,,
FAM03-193,Fl Oz Lucky,1,family_group,Fl Oz Lucky,B0038BE8CY,OPI Nail Lacquer Lucky Lucky Lavender | Opaque Soft Purple Nail Polish,1160,300,1,96.0,True,Nail Polish
FAM03-194,BATH Lucky Body,1,family_group,BATH Lucky Body,B01MFACQ0T,Original Botanica Winner Vencedor Herb Bath Spiritual Cleansing Body Wash Ritual Negative Energy Protection Herb Purification Attract Good Luck Lucky Attraction,56779,0,1,0.0,False,Body Washes
FAM03-195,Body Wash Eucalyptus,1,family_group,Body Wash Eucalyptus,B09GN1L2LK,"Irish Spring 5 in 1 Body Wash for Men, Fresh Eucalyptus & Bergamot, 887 mL",166,10000,43,61.3,True,Body Washes
FAM03-196,Body Wash Peach,1,family_group,Body Wash Peach,B0CRRXV99Y,"eos Cashmere Body Wash- Jasmine Peach, Creamy Gel, Shea Butter, 16 fl oz",14,8000,1,100.0,True,Body Washes
FAM03-197,HTLA Silk Body,1,family_group,HTLA Silk Body,,,,,,,,
FAM03-198,Silk Body Wash,2,family_group,Silk Body Wash,B0CTSC74WP,"Caress Body Wash With Pump Daily Silk White Peach & Orange Blossom Body Soap for Noticeably Silky, Soft Skin 30 fl oz, 4 Pack",3272,2000,4,99.2,True,Body Washes
FAM03-199,STCUDORP Silk Body,1,family_group,STCUDORP Silk Body,,,,,,,,
FAM03-200,Amoray Premium Bath,1,family_group,Amoray Premium Bath,B0DCC4KRF1,"Amoray Premium Epsom Salt Bag Natural Bath Crystals, Magnesium Sulfate Soaking Solution, Unscented 16 oz",449119,0,38,0.0,False,Bath Salts
FAM03-201,Bubble Bath Cherry,1,family_group,Bubble Bath Cherry,B0C4D466Y5,"TruKid Bubble Podz Bubble Bath for Kids, Toddlers, & Babies, Tear Free Gentle & Refreshing Bath Bomb for Sensitive Skin with Natural Moisturizers, Non-Toxic, pH Balanced, Cherry Scent (60 Podz)",261,0,1,0.0,False,Bubble Bath
FAM03-202,HTAB Bubble Bath,1,family_group,HTAB Bubble Bath,,,,,,,,
FAM03-203,Bubble Bath Kids,1,family_group,Bubble Bath Kids,B08TRTL71Z,"TruKid Bubble Podz Bubble Bath for Kids, Toddlers, & Babies, Tear Free Gentle & Refreshing Bath Bomb for Sensitive Skin with Natural Moisturizers, Non-Toxic, pH Balanced, Lavender Scent (24 Podz)",261,3000,2,0.0,False,Bubble Bath
FAM03-204,Bubble Bath Lavender,1,family_group,Bubble Bath Lavender,B01LDZJHAE,"The Honest Company Bubble Bath, Hypoallergenic, Lavender Calm, 12 fl oz",39,10000,86,97.7,True,Bubble Bath
FAM03-205,Bubble Bath Milk,1,family_group,Bubble Bath Milk,B0080IIGB4,"Babo Botanicals Moisturizing Plant-Based 2-in-1 Bubble Bath & Wash - with Organic Calendula & Natural Oat Milk - For Babies, Kids & Adults with Sensitive Skin - Hypoallergenic & Vegan - 15 oz",27589,900,40,98.5,True,Bubble Bath
FAM03-206,Bubble Bath Pomegranate,1,family_group,Bubble Bath Pomegranate,B09X56H24N,"Capri Blue Luxury Bubble Bath for Women & Men - Relaxing Bath Products - Formulated with Watermelon & Pomegranate Extracts and Glycerin - Self Care Gifts for Women & Men (Volcano, 16 oz)",70023,100,2,0.0,False,Bubble Bath
FAM03-207,PC BEAUBEAU Epsom,1,family_group,PC BEAUBEAU Epsom,,,,,,,,
FAM03-208,Epsom Salt Foaming,1,family_group,Epsom Salt Foaming,B0CK52TBH3,"Dr Teal's Foaming Bath with Pure Epsom Salt, Soothe & Sleep with Lavender, 34 fl oz (Pack of 2)",397,9000,6,98.5,True,Bubble Bath
FAM03-209,Silk Shampoo Conditioner,5,family_group,Silk Shampoo Conditioner,B0DRTQ7H3N,"BioSilk Irresistible Dog Shampoo and Conditioner, Jasmine Honey, 12 Fl Oz",5741,1000,1,99.7,True,Shampoos Plus Conditioners
FAM03-210,Large Mesh Hair,1,family_group,Large Mesh Hair,B0DT5LGWCN,"Munzong Headband Holder 52x17 inch, Black Bow Holder for Baby Girls,4 Tier Large Capacity Wall Hanging Headband Shelf w/Mesh Bag,Nursery Hair Accessories Organizer Display Rack for Toddler Kids Women",8814,0,1,0.0,False,Hanging Organizers
FAM03-211,Braided Bath Sponges,1,family_group,Braided Bath Sponges,B0DDCDFXL5,"Biiange 2Pcs Stretchable Braided Bath,Shower Sponge Ball, Stretch Sponge, Long Bath Loofahs Baths Sponges Pouf Loofahs (Pink)",229737,0,1,0.0,False,Bath Sponges
FAM03-212,Bath Shower Exfoliating,2,family_group,Bath Shower Exfoliating,B0FHHFTSP1,"CORATED African Net Sponge Authentic, Shower Loofah Exfoliating Bath Sponge",251,10000,1,0.0,False,Bath Sponges
FAM03-213,Shower Sponge,2,family_group,Shower Sponge,B0FHHFTSP1,"CORATED African Net Sponge Authentic, Shower Loofah Exfoliating Bath Sponge",251,10000,1,0.0,False,Bath Sponges
FAM03-214,Shower Caps,1,family_group,Shower Caps,B0CZ5XSR5Y,MAQIHAN 100 Bowl Covers Bread Proofing - Extra Large Plastic Wrap for Food,154,7000,2,0.0,False,Serving Dish Covers
FAM03-215,SMAERC Simply Bath,1,family_group,SMAERC Simply Bath,,,,,,,,
FAM03-216,Yardley Body Lotion,2,family_group,Yardley Body Lotion,B01N2AKHZX,Yardley London - English Rose Moisturizing Body Lotion 400 ml,43080,400,26,0.0,False,Lotions
FAM03-217,Lotion Cocoa Butter,2,family_group,Lotion Cocoa Butter,B000RGBWPO,"Palmer's Solid Body Lotion, Cocoa Butter Formula with Vitamin E (7.25 Oz)",629,10000,50,91.4,True,Lotions
FAM03-218,Lucky Body Cream,3,family_group,Lucky Body Cream,B004NNCQY8,"Lucky Super Soft Body Cream, Aloe Vera, 8 Ounce",111045,50,40,73.3,False,Lotions
FAM03-219,Lubricating Lotion Advance,1,family_group,Lubricating Lotion Advance,,,,,,,,
FAM03-220,Lubricating Lotion Vitamin,1,family_group,Lubricating Lotion Vitamin,B00OZ8BOVW,"Lucky Super Soft Lubricating Lotion Vitamin E, 15 Fluid Ounce (Model: Lucky Super Soft Lotion 15oz Vitamin E)",298064,0,11,55.6,False,Lotions
FAM03-221,After Sun Gel,1,family_group,After Sun Gel,B00XTTFI6K,"Seven Minerals Aloe Vera Gel with Freshly Cut Pure Organic Aloe - Big 12oz - Texas Grown, HighestQuality, Vegan, Unscented, Non-Sticky - After Sun, Skin & Face Moisturizer, Hair Mask",877,20000,4,0.0,False,After Sun
FAM03-222,Lotion Aloe Vera,1,family_group,Lotion Aloe Vera,B07DGKXBD7,"Johnson's Baby Lotion with Coconut Oil, 27.1 fl. oz",94,10000,19,81.0,True,Lotions
FAM03-223,Lotion Vitanin,1,family_group,Lotion Vitanin,,,,,,,,
FAM03-224,Lotion Shea Butter,1,family_group,Lotion Shea Butter,B08KT5HM98,"eos Shea Better Body Lotion- Coconut Waters, Natural Shea Butter, 16 fl oz",1,30000,321,89.5,True,Lotions
FAM03-225,Baby Oil Vitamin,1,family_group,Baby Oil Vitamin,B07DGKXBD7,"Johnson's Baby Lotion with Coconut Oil, 27.1 fl. oz",94,10000,19,81.0,True,Lotions
FAM03-226,Man Antiperspirant Deodorant,2,family_group,Man Antiperspirant Deodorant,B0F7J47KHF,"Every Man Jack Antiperspirant Deodorant for Men, Amber Sandalwood, 2pk",3073,3000,1,0.0,False,Antiperspirant Deodorant
FAM03-227,SYARPS YDOB Man,1,family_group,SYARPS YDOB Man,,,,,,,,
FAM03-228,Lady Choice Deo,1,family_group,Lady Choice Deo,,,,,,,,
FAM03-229,IM IM IM,1,family_group,IM IM IM,B003UF5WGE,ALARM IM WELTALL (BLU-RAY) - V,38,0,1,0.0,False,Subjects
FAM03-230,Ultra Max Razor,3,family_group,Ultra Max Razor,B076B43CQB,Wholesale Ultra Max Razor W-4 Cartriges For Men,889573,0,3,0.0,False,Cartridge Razors
FAM03-231,IM Ultra Max,1,family_group,IM Ultra Max,B0CB92DCS8,Pig Lover Gifts Im Just A Girl Who Loves Pigs Phone Case Compatible with iPhone 17 16 15 14 13 12 11 Pro Max|Galaxy S26 S25 S24 S23 S22 S21 S20 FE Plus Ultra|A17 A16 A15 A14 A54 Black,737600,0,0,0.0,False,Basic Cases
FAM03-232,Shave Gel Sensitive,1,family_group,Shave Gel Sensitive,B0000536EY,"Aveeno Therapeutic Shave Gel for Women & Men, Sensitive Skin Shaving Cream with Prebiotic Oat & Vitamin E, Helps Prevent Razor Bumps & Skin Irritation, Soothes Dry Skin, Fragrance-Free, 7 Oz",420,30000,17,79.1,True,Shaving Gels
FAM03-233,Oz Shave Cream,1,family_group,Oz Shave Cream,B0BP4Q5PQ1,"Cremo Shaving Cream for Men, Sensitive, 6 Fl Oz",305,10000,12,75.8,True,Shaving Creams
FAM03-234,Shave Cream Regular,1,family_group,Shave Cream Regular,B000142TKO,Magic Razorless Cream Shave Regular Strength Light Fresh Scent 6oz Tube,205433,0,48,62.1,True,Shaving Creams
FAM03-235,Eye Brown Bikini,1,family_group,Eye Brown Bikini,,,,,,,,
FAM03-236,Silk Soap Natural,1,family_group,Silk Soap Natural,B0BQ7PT6YS,Roger & Gallet Fleur d'Osmanthus Beneficial Soap Bar - All Natural Round Soap Bars for Men & Women - with Italian Mandarin & Osmanthus - Bar Soap w/ Protective Silk Paper - Naturally Energizing - 100g,36737,0,1,0.0,False,Soaps
FAM03-237,70gm Dalan Bar,1,family_group,70gm Dalan Bar,,,,,,,,
FAM03-238,70gm Soap Dalan,1,family_group,70gm Soap Dalan,,,,,,,,
FAM03-239,70gm Dalan Soap,1,family_group,70gm Dalan Soap,,,,,,,,
FAM03-240,70gm Dalan Therapy,1,family_group,70gm Dalan Therapy,,,,,,,,
FAM03-241,Bar soap Beauty,1,family_group,Bar soap Beauty,B001ET7IQK,"Dove Beauty Bar Soap Sensitive, 8 Bars for Sensitive Skin, Fragrance Free and Hypoallergenic 3.75 oz",72,80000,38,90.1,True,Soaps
FAM03-242,Bar soap Fresh,1,family_group,Bar soap Fresh,B07FY17L3N,"Irish Spring Bar Soap for Men, Original Clean, Smell Fresh and Clean for 12 Hours, Men Soap Bars for Washing Hands and Body, Mild for Skin, Recyclable Carton, 3.7 Ounce - 3 Count (Pack of 8)",490,20000,42,98.0,True,Soaps
FAM03-243,Bar Soap Antibacterial,1,family_group,Bar Soap Antibacterial,B08TLGQW7Q,"Dove Antibacterial Care Beauty Bar Soap , Cleanser, I 6 Count 3.75 oz",631,20000,122,73.1,True,Soaps
FAM03-244,Jergens Bar Soap,1,family_group,Jergens Bar Soap,B01E49Y4KE,"(PACK OF 8 BARS) Jergens ORIGINAL MILD Bar Soap. LUXURIOUS LATHER THAT LEAVE SKIN FRESH & CLEAN! All Natural Formula for Men & Women. (8 Bars, 3.0oz Each Bar)",0,0,0,0.0,False,Soaps
FAM03-245,Dalan Bar Soap,7,family_group,Dalan Bar Soap,B09WB2T5CL,"Dalan Baby Zero Natural Baby Soap Bar 3.17oz (2 Pack) - Paraben, PEG, DYE, Alcohol, SLES, SLS FREE (Aloe Vera, 2 Pack)",108290,0,6,0.0,False,Bar Soaps
FAM03-246,Bar Soap Dalan,1,family_group,Bar Soap Dalan,B09WB2T5CL,"Dalan Baby Zero Natural Baby Soap Bar 3.17oz (2 Pack) - Paraben, PEG, DYE, Alcohol, SLES, SLS FREE (Aloe Vera, 2 Pack)",108290,0,6,0.0,False,Bar Soaps
FAM03-247,BEAU Dalan Bar,1,family_group,BEAU Dalan Bar,,,,,,,,
FAM03-248,Bar So African,1,family_group,Bar So African,,,,,,,,
FAM03-249,LU DCL Rose,1,family_group,LU DCL Rose,,,,,,,,
FAM03-250,Jergens Hand Soap,4,family_group,Jergens Hand Soap,B099NZPC9H,"Jergens Extra Moisturizing Hand Soap, Liquid Soap Refill Cherry Almond Scent, Hand Wash For Dry Hands, 8.3oz, Pack of 3",60916,0,15,72.4,False,Hand Wash
