ItemCode,Description,CasePack,Source,Search Query,Best ASIN,Matched Title,BSR,Monthly Sold,Seller Count,Amazon Present %,Amazon Is Buybox,Category
FAM05-131,Pet Training Pads,2,family_group,Pet Training Pads,B0C879PC4W,"Chucks Pads Disposable [100-Pack] Multi-Purpose Pee Pads - Incontinence Underpads for Dog, Puppy & Diaper Changing Table Pad for Baby 17"" x 24"" Bed & Chair Liners - Pet Potty Training Pads",399,2000,2,59.0,False,Disposable Underpads
FAM05-132,Charcoal Pet Training,1,family_group,Charcoal Pet Training,B07R8WR5L9,"Glad for Pets Black Charcoal Puppy Pads - Super Absorbent Disposable Dog Pee Pads, Potty Training Pads, and Pet Supplies - Dog Pee Pads for Crate Training and Indoor Use 23"" x 23"" - 150 Count",437,1000,12,72.3,True,Disposable Training Pads
FAM05-133,Pet Shampoo,1,family_group,Pet Shampoo,B005CUTWDE,"Wahl USA Dry Skin & Itch Relief Pet Shampoo for Dogs – Oatmeal Formula with Coconut Lime Verbena Scent & Pet Friendly Formula, 24 Oz - Model 820004A",163,20000,99,83.1,True,Shampoos
FAM05-134,Waterless Dog Cat,1,family_group,Waterless Dog Cat,B01EUNSF72,TropiClean Warm Vanilla Waterless Facial Cleanser for Dogs | Dog Foam Face Wash | Dog Face Wash Derived from Natural Ingredients | Cat Friendly | Made in the USA | 7.4 oz.,2889,0,10,80.7,False,Shampoos
FAM05-135,Cat Litter Scoop,1,family_group,Cat Litter Scoop,B0747RSKTG,"Fresh Step Extreme Clump Multi Cat Clumping Cat Litter, 14 lb.",7,30000,3,91.9,True,Litter
FAM05-136,Adjustable Dog Travel,1,family_group,Adjustable Dog Travel,B0FFB9TT7F,"COMESOON Elevated Dog Bowls, 5 Adjustable Heights (3.9""-13.4"") Raised Dogs Food Bowl Stand for Medium Large Sized Dogs, Non-Slip Foldable Travel Pet Feeder Black with Stainless Steel Bowls",1355,1000,3,0.0,False,Raised Bowls
FAM05-137,PF PF Pet,1,family_group,PF PF Pet,B0D93J1F5W,"PETIMI Accessories Set (Replacement Filter & Water Pump Sponge) for Pet Water Fountain- 6 pcs Packed Filters & 6 pcs Packed Sponges, Only Suitable for PETIMI Pet Water Fountain (Model PF-SS-01/02/03)",21360,200,2,0.0,False,Fountains
FAM05-138,LB21091 4x6 PS,1,family_group,LB21091 4x6 PS,,,,,,,,
FAM05-139,4x6 PS Photo,8,family_group,4x6 PS Photo,B0FB95BDGC,"Dreamland 4x6 Walnut Finish Wood Picture Frame Matted to 3.5x5, 1 Pack",24424,50,1,0.0,False,Wall & Tabletop Frames
FAM05-140,Half Size Lid,1,family_group,Half Size Lid,B0CRQY45SN,"YLT WAX 9x13 Aluminum Pans with Lids, 20 Pack Disposable Foil Pan with Clear Lid, Half Size Deep Extra Heavy Duty Food Containers for Baking, Cooking, Roasting, Heating or Steam Table",4840,300,2,0.0,False,Disposable Cookware
FAM05-141,DISPOSABLE Half Size,1,family_group,DISPOSABLE Half Size,B0DC1T1ZSB,"Alpha Living 6 Pack - Disposable Chafing Dish Buffet Set, Half Size Pans, Welded Body Food Warmers for Parties, Fuel Cans Complete Set, Warming Trays",235,9000,6,91.4,True,Food Warmers
FAM05-142,Half Size Lasagna,1,family_group,Half Size Lasagna,B0GKNFRN86,"Homewarm 9x13 Baking Pan - Rectangle Cake Pan Deep Heavy Duty Stainless Steel Oven Safe Roasting Baking Pan for Lasagna Brownies Casseroles, with Half Size 10 Pack Disposable Aluminum Foil Pans 9x13",6160,0,1,0.0,False,Disposable Cookware
FAM05-143,ALUMINUM PRODUCTS Medium,1,family_group,ALUMINUM PRODUCTS Medium,B0FDLBN9JS,"Wright Products Standard Duty Pneumatic Door Closer, Aluminum",7942,0,1,0.0,False,Door Closers
FAM05-144,SELBASOPSID Rectangular Roaster,1,family_group,SELBASOPSID Rectangular Roaster,,,,,,,,
FAM05-145,Full Size Deep,1,family_group,Full Size Deep,B06X9GFNKD,Full Size 4 Piece Sheet Set - Comfy Breathable & Cooling Sheets - Purple,5,400,3,0.0,False,Sheet & Pillowcase Sets
FAM05-146,STCUDORP MUNIMULA Full,1,family_group,STCUDORP MUNIMULA Full,,,,,,,,
FAM05-147,Aluminum Board,1,family_group,Aluminum Board,B0B4RXVX5M,"VIZ-PRO Magnetic Dry Erase Board, 60 X 36 Inches, Foldable Wall-Mounted Whiteboard with Silver Aluminum Frame & Marker Tray for School Office and Home 5' X 3'",92,700,9,0.0,False,Dry Erase Boards
FAM05-148,Aluminum Lid Container,1,family_group,Aluminum Lid Container,B09ZYBFS12,"TecQach Portable Aluminum Storage Jar 3-Pack,Airtight Smell Proof Container, Metal Waterproof Small Bottle Multipurpose Container for Coffee & Teas, Herb Spices Container Screw-Top Lid Lock Odor",8186,900,3,0.0,False,Food Jars & Canisters
FAM05-149,Aluminum Container Dome,3,family_group,Aluminum Container Dome,B0H4KL5892,"EUSOAR Green Cupcake Liners, 50pcs 3.5oz Foil Muffin Cups Liners with Lids",27564,0,1,0.0,False,Baking Cups
FAM05-150,Aluminum Board Lid,1,family_group,Aluminum Board Lid,B0CNTWXJWR,Yukon Glory 5-Piece BBQ Prep and Serve Set with Marinade Tray,47107,0,4,0.0,False,Barbecue Tool Sets
FAM05-151,Alu Lazy Lid,1,family_group,Alu Lazy Lid,,,,,,,,
FAM05-152,Alu Lazy Susan,1,family_group,Alu Lazy Susan,,,,,,,,
FAM05-153,Lid Dome,1,family_group,Lid Dome,B01FSID5C8,"Libbey Selene Glass Cake Stand with Dome Lid, Footed Dessert Serving Dish",4295,600,16,88.0,True,Cake Stands
FAM05-154,Cookie Sheet,1,family_group,Cookie Sheet,B0026RHI3M,"GoodCook Everyday Nonstick Baking Sheet Set, 3 Pack Includes Small (13×9) Medium (15×1) and Large (17×11) Pans Carbon Steel Construction Cookie Sheets Bakeware Set, Gray",89,20000,58,97.2,True,Baking & Cookie Sheets
FAM05-155,Round Foil Burner,1,family_group,Round Foil Burner,B0C49C8VRR,50PC COZZIVITA Round Electric Stove Burner Covers - Stove Top Covers for Electric Stove Thicker Aluminum Foil Burner Liners - Disposable Stove Top Protector (25 * 6 Inch and 25 * 8 Inch),2682,1000,1,0.0,False,Accessories
FAM05-156,Square Foil Burner,1,family_group,Square Foil Burner,B07PHJK6GY,MOACOCK 50 Pack Aluminum Foil Square Stove Burner Covers 8.5” Inch,2345,2000,5,0.0,False,Accessories
FAM05-157,SELBASOPSID Methanol Gel,1,family_group,SELBASOPSID Methanol Gel,,,,,,,,
FAM05-158,Half Size Chafing,1,family_group,Half Size Chafing,B0DC1T1ZSB,"Alpha Living 6 Pack - Disposable Chafing Dish Buffet Set, Half Size Pans, Welded Body Food Warmers for Parties, Fuel Cans Complete Set, Warming Trays",235,9000,6,91.4,True,Food Warmers
FAM05-159,Full Size Chafing,1,family_group,Full Size Chafing,B0BFZ9YZT9,"Large Full Size 33-Pcs Disposable Chaffing Buffet with-Covers, Utensils, Fuel Cans – Premium Chafing Dish Set for Events, Parties, Catering",3476,1000,6,75.8,True,Chafing Dishes
FAM05-160,STCUDORP SQFT Wax,1,family_group,STCUDORP SQFT Wax,,,,,,,,
FAM05-161,Hours Wick Chafing,1,family_group,Hours Wick Chafing,B07JZK9BCB,"pizety wick chafing fuel 4 Hour Wick chafing fuel Chafing Dish Fuel Cans Gel Dish Fuel 6 Cans, Entertainment Cooking Fuel gel fuel cans, 4 hours cooking fuel cans, cooking fuel gel (6, 4 Hour",1153977,0,3,0.0,False,Replacement Fuel
FAM05-162,Bio Degradable Round,4,family_group,Bio Degradable Round,B0GYC73PCP,"9 Compartment Round Disposable Plates (12.5”), [200 Pack] Heavy-Duty Bio-Degradable Sugarcane Fiber Plates, Eco-Friendly, 100% Compostable, Microwave & Freezer Safe – Sectioned Serving Trays.",609840,0,0,0.0,False,Plates
FAM05-163,Bio Degradable Bowls,1,family_group,Bio Degradable Bowls,B07R3BRRHJ,32 oz Compostable Burrito Bowls [125 PACK] - 100% Bio-Degradable Natural Sugarcane Bagasse Bamboo Fibers Sturdy Compostable Eco Friendly Environmental Paper Plastic Bowl Alternative Tree Free,1188939,0,0,0.0,False,Bowls
FAM05-164,Plastic Disposable Plates,7,family_group,Plastic Disposable Plates,B07PJ12NL8,350 Pcs Purple Plastic Plates for Party Purple Disposable Plates Set 50 of Each 9 Dinner Plate Set 7 Dessert Plate Cups Napkins & Cutlery Plastic Dinnerware Set Exquisite,1451,100,8,0.0,False,Plates
FAM05-165,Gold Plates Geometrical,3,family_group,Gold Plates Geometrical,,,,,,,,
FAM05-166,Gold Plates Lace,3,family_group,Gold Plates Lace,B0851DPLNQ,"WELLIFE 350 PCS Rose Gold Disposable Dinnerware Set for 50 Guests, Disposable Rose Gold Lace Plates, Include:50 Dinner Plate, 50 Dessert Plates, 50 Pre Rolled Napkins with Silverware and 50 Cups",21939,50,4,0.0,False,Plates
FAM05-167,Gold Rim Plates,3,family_group,Gold Rim Plates,B0C9P8FQHQ,"Rubtlamp 60Pcs Clear Blue Plastic Plates, Hammered Blue Plates, Clear Fancy Disposable Plates With Gold Rim Include 30 Dessert Plates, 30 Dinner Plates for Party",4631,500,4,0.0,False,Plates
FAM05-168,Silver Plates Geometrical,3,family_group,Silver Plates Geometrical,,,,,,,,
FAM05-169,Silver Plates Elegant,3,family_group,Silver Plates Elegant,B0BPHWGPDY,"FOCUSLINE Silver Plastic Plates Set of 60,Disposable Plates with Silver Rim",10471,1000,4,0.0,False,Plates
FAM05-170,Gold Bowl Geometrical,1,family_group,Gold Bowl Geometrical,,,,,,,,
FAM05-171,Gold Bowl Lace,1,family_group,Gold Bowl Lace,B091HFCYCL,"JOLLY PARTY 60PCS Disposable Gold Plastic Dessert Bowls, 12 oz Soup Bowls",22237,100,4,0.0,False,Bowls
FAM05-172,Gold Rim Bowl,1,family_group,Gold Rim Bowl,B0G4R8LTR9,"SYXLTSH Glass Salad Bowl Irregular Lotus Flower Shape Serving Bowls, Mixing Nut Bowls for Kitchen Fruist, Snack, Dessert, and Ice Cream Candy Dishes (Plate with Gold Rim Crystal Clear, 9.6"")",20680,0,1,0.0,False,Fruit Bowls
FAM05-173,Silver Bowl Geometrical,1,family_group,Silver Bowl Geometrical,,,,,,,,
FAM05-174,Silver Bowl Elegant,1,family_group,Silver Bowl Elegant,B08RCJR77R,"Toilet Brush and Holder, 2 Pack Toilet Brush with 304 Stainless Steel Long Handle, Toilet Bowl Brush for Bathroom Toilet-Ergonomic, Elegant,Durable (Silver)",6590,200,3,0.0,False,Toilet Brushes & Holders
FAM05-175,Readi Readi Foam,1,family_group,Readi Readi Foam,B0DJ7ZQW54,"Readi Board Foam Board, 20 x 30 inches",1073396,0,0,0.0,False,Foam Boards
FAM05-176,Readi Foam White,1,family_group,Readi Foam White,B0D4MQRTBQ,"VeZee Readi Disposable, Microwavable, Lightweight 8 7/8"""" White Strudy Foam Plates: 1000 Counts, BS1100",1130730,0,0,0.0,False,Plates
FAM05-177,Plate Readi Readi,1,family_group,Plate Readi Readi,B0064KCRPQ,"Plate 030 - Upper Dublin Township 8, Montgomery County 1927 Readi... Fine-Art Reproduction",0,0,0,0.0,False,Subjects
FAM05-178,Readi Foam Plate,1,family_group,Readi Foam Plate,B00E7ZTG7M,Readi Foam Plate 7 Case Pack 24,0,0,0,0.0,False,Plates
FAM05-179,Readi Foam Plates,1,family_group,Readi Foam Plates,B0D4MQRTBQ,"VeZee Readi Disposable, Microwavable, Lightweight 8 7/8"""" White Strudy Foam Plates: 1000 Counts, BS1100",1130730,0,0,0.0,False,Plates
FAM05-180,Readi Foam Bowls,1,family_group,Readi Foam Bowls,B002WFG9N8,"Readi Foam Bowls, white",1345158,0,1,66.7,False,Bowls
FAM05-181,Readi Foam Bowl,1,family_group,Readi Foam Bowl,B008B0UA1U,"DollarItemDirect READI Foam Bowl, white",0,0,0,0.0,False,Bowls
FAM05-182,Readi PLAS 9X12in,1,family_group,Readi PLAS 9X12in,,,,,,,,
FAM05-183,Ter Rectangular Tray,1,family_group,Ter Rectangular Tray,,,,,,,,
FAM05-184,Rectangular Meat tray,1,family_group,Rectangular Meat tray,B0FGPCFNY3,"MAONAME Extra Large Ottoman Tray, 36 x 12 inches Acacia Wood Serving Board",46106,0,1,0.0,False,Serving Trays
FAM05-185,Tray Rectangular Extra,1,family_group,Tray Rectangular Extra,B0C8HR2WZ9,"Matace 1 Pack Rubber Extra Large Shoe Tray for Entryway,Long Boot Tray,Slim Boot Mat for Indoor and Outdoor Use,16x55 in, Rectangular (Pack of 1)",8653,700,7,0.0,False,Shoe & Boot Trees
FAM05-186,Double Tray Hot,1,family_group,Double Tray Hot,B01JCECBNI,"Cuisinart Double Burner Hot Plate, 1800W, Stainless Steel/Black",4490,700,17,87.7,True,Countertop Burners
FAM05-187,SELBASOPSID Shot Clear,1,family_group,SELBASOPSID Shot Clear,,,,,,,,
FAM05-188,Shot Glass Neon,1,family_group,Shot Glass Neon,B0FRTXCC6K,Stumbelina 100 COUNT (1 oz) NEON PLASTIC SHOT GLASS CUPS | Disposable BRIGHT 5 COLOR Variety Pack | 90's Glow Party Disco Rave 90s Fun Decorations Accessories Decor,29122,600,1,0.0,False,Shot Glasses
FAM05-189,White Cups,2,family_group,White Cups,B0CNK1S5TJ,"Measuring Cups & Spoons Set, Stackable Cups and Spoons",95,800,2,0.0,False,Spoons
FAM05-190,Portion Cup Lid,2,family_group,Portion Cup Lid,B0G8KFFVX2,Silicone Freezer Tray With Lid - Soup Freezer Container Molds Set Makes 2-Cup & 1-Cup 1/2-cup Portions Cubes Perfect for preparing meals in different Portion Sizes Oven & Dishwasher-Safe,1513,2000,2,0.0,False,Ice Cube Molds & Trays
FAM05-191,Wine Glass,1,family_group,Wine Glass,B0GYW7GRP8,"FNTCASE for iPhone 15/14/13 Case, Fit for Magsafe, Glass Screen Protector",4,500,1,0.0,False,Basic Cases
FAM05-192,Champagne Flute,1,family_group,Champagne Flute,B00X5T558K,"TOSSWARE POP 9oz Flute, Premium Quality, Recyclable, Unbreakable & Crystal Clear Plastic Champagne Glasses, Count of 48",931,200,10,93.9,True,Champagne Glasses
FAM05-193,Martini Glass,1,family_group,Martini Glass,B0CQN229VJ,REDUCE Saltini 16oz Margarita Tumbler - Insulated Cocktail Glass with Lid,1110,600,10,0.0,False,Margarita Glasses
FAM05-194,Champagne Glass,1,family_group,Champagne Glass,B08KD6PC2M,"Beadsland Flat Back Crystal Rhinestones,Champagne, SS30, 288pcs",6,0,2,0.0,False,Rhinestones & Sequins
FAM05-195,Plastic Clear Cups,2,family_group,Plastic Clear Cups,B0D6SJWPHL,"Amazon Basics Small Disposable Clear Plastic Cups, 9oz, 100 Count",194,40000,2,74.7,True,Cups
FAM05-196,Plastic Red Cups,1,family_group,Plastic Red Cups,B0D6SC4BCJ,"Amazon Basics Disposable Plastic Party Cups, Red, 18oz, 120 Count, Large Pack, Packaging May Vary",581,8000,1,90.4,True,Cups
FAM05-197,Plastic Blue Cups,1,family_group,Plastic Blue Cups,B07PK33TKG,350 Pcs Dark Blue Plastic Plates for Party Dark Blue Disposable Plates Set 50 of Each 9 Dinner Plate Set 7 Dessert Plate Cups Napkins & Cutlery Plastic Dinnerware Set Exquisite,1451,50,7,0.0,False,Plates
FAM05-198,Clear Tumbler,1,family_group,Clear Tumbler,B0BVWC2RT4,"Beonsky Replacement Straw Compatible with Stanley 40 oz 30 oz Cup Tumbler, 6 Pack Reusable Straw with Cleaning Brush, Plastic, Clear",140,10000,9,0.0,False,Reusable Straws
FAM05-199,Clear Cup,1,family_group,Clear Cup,B08WR1P45C,"Rubbermaid Brilliance Meal Prep Containers, 2-Compartment Food Storage Containers, 2.85 Cup, 5-Pack, BPA-Free, Clear/Grey",22,5000,27,82.2,True,Container Sets
FAM05-200,Square Water Glass,1,family_group,Square Water Glass,B0DCV6DQLQ,"2 Quart (2 Liter 68 oz) Square Glass Pitcher with Lid and Spout, Water Pitchers with Handle for Fridge, Borosilicate Glass Carafe for Hot/Cold Drink, Large Jug for Iced Tea, Coffee,Juice,Milk,Beverage",1745,3000,4,0.0,False,Jugs
FAM05-201,20C Clear Cups,1,family_group,20C Clear Cups,,,,,,,,
FAM05-202,20C Bag White,1,family_group,20C Bag White,B0B1H499SC,Ruilogod Polka Dots Zipper Mirror Makeup Cosmetic Bag Pouch Organizer Blue White (id: c5d 02b 20c a73 b15,0,0,0,0.0,False,Cosmetic Bags
FAM05-203,AA Bag Blue,1,family_group,AA Bag Blue,B0DSKBK5YY,"Kodak PIXPRO FZ45 Friendly Zoom 16MP Digital Camera, Blue, with 32GB Memory Card and Camera Bag, 4X Optical Zoom, 27mm Wide Angle Lens, 1080p Full HD Video, 2.7"" LCD, AA Battery Powered",14849,100,0,0.0,False,Point & Shoot Digital Cameras
FAM05-204,Bag Clear Cup,1,family_group,Bag Clear Cup,B0GF7RF78J,"Prsildan Tea Bag Organizer K Cup Holder Drawer Coffee Pods Storage, 2 Pack",4207,100,1,0.0,False,Drawer Organizers
FAM05-205,AA White Cup,1,family_group,AA White Cup,B09KKYBTSJ,Vollence AA Cup Triangle Silicone Breast Forms Ivory White,168946,0,1,0.0,False,Pads & Enhancers
FAM05-206,Clear Cups Bag,1,family_group,Clear Cups Bag,B0DWSZ7SMH,"Hard Case for AirPods Max 2 Supports Sleep Mode, Travel Carrying Headphone Case with AirPods Max 2/1 Clear Ear Cups Cover/Silicone Earpad Case/Headband Cover, Protective Portable Storage Bag, Stone",2456,0,3,0.0,False,Cases
FAM05-207,Bag Red Cups,1,family_group,Bag Red Cups,B002HQB99Q,"Numi Organic Rooibos Chai Tea, 1lb Herbal Loose Leaf Bag, Caffeine Free",4252,100,4,89.7,True,Chai
FAM05-208,Blue Cups Bag,1,family_group,Blue Cups Bag,B007XNN3P6,Blue Lotus Chai - Traditional Masala Chai - Makes 530 Cups - 1 Pound Bulk Bag Masala Spiced Chai Powder with Organic Spices - Instant Indian Tea No Steeping - No Gluten,4559,100,13,0.0,False,Chai
FAM05-209,Neon Paper Wrap,1,family_group,Neon Paper Wrap,B0D1K8Q9WG,"BIOBROWN Birthday Wrapping Paper Roll - 17 Inches X 33 Feet (47 sq. ft. ttl.) - Neon Poppy Red Text Happy Birthday Design for Baby Shower, Holiday, Christmas Wrap",6068,0,1,0.0,False,Gift Wrap Paper
FAM05-210,Color Straws,1,family_group,Color Straws,B0BTMXHKS1,Stanley Quencher Tumbler Straws for 40 oz | Reusable Replacement Straws for Tumbler with Handle | Stainless Steel Drinking Cup Accessory | BPA-Free | No color,206,4000,60,51.6,True,Reusable Straws
FAM05-211,Neon Flexible Straws,1,family_group,Neon Flexible Straws,B08SY6LPC6,[500 Pack] Neon Colored Flexible Plastic Drinking Straws Disposable Straw 8'' inches Tall Assorted Colors,19447,500,1,0.0,False,Straws
FAM05-212,PS Gold Cutlery,2,family_group,PS Gold Cutlery,B0FKLTGY7M,"PYAILI Reusable Plastic Cutlery Set, BPA-Free, Suitable for Families, Weddings, Parties, Camping PS, Metallised (Gold) Pack of 120",0,0,0,0.0,False,Cutlery Sets
FAM05-213,PS Silver Cutlery,2,family_group,PS Silver Cutlery,B0B1P64L7H,WDF 180 Ps Silver Plastic Silverware - Plastic Cutlery - Fancy Plastic Silverware Heavy Duty - 60 Forks 60 Knives 60 Spoons - Disposable Utensils Perfect for Fall Party/Wedding/Thanksgiving/Christmas,11713,900,5,0.0,False,Cutlery Sets
FAM05-214,PS Silv Combo,1,family_group,PS Silv Combo,,,,,,,,
FAM05-215,er PS Wh,1,family_group,er PS Wh,,,,,,,,
FAM05-216,ite PS Cle,1,family_group,ite PS Cle,,,,,,,,
FAM05-217,PS ar Clear,1,family_group,PS ar Clear,B08GCSGDG6,Prada Linea Rossa PS 03VS Men's Sunglasses Grey Rubber/Clear Ar External Blue 36,0,0,1,0.0,False,Sunglasses
FAM05-218,PS Clear Combo,3,family_group,PS Clear Combo,B092RZH7TW,Nixon Offroad Fog Light Set for Escape 2007-2012 w/Halogen Bulbs,5111079,0,0,0.0,False,"Driving, Fog & Spot Lights"
FAM05-219,PS Clear Fork,2,family_group,PS Clear Fork,B00SGFSCQA,"Karat U2020C 7"" PS Extra-Heavy Weight Disposable Fork, Clear (Pack of 1000)",95372,0,3,90.8,False,Forks
FAM05-220,PS Clear Spoon,2,family_group,PS Clear Spoon,B00A40SIMS,"10"" Clear PS Serving Spoon - 72 per Case",0,0,1,0.0,False,Spoons
FAM05-221,PS White Fork,1,family_group,PS White Fork,B01LXAJSH5,"Karat U3520W 7"" PS Poly-Wrapped Heavy-Weight Disposable Fork, White (Pack of 1000)",62851,50,2,63.2,False,Forks
FAM05-222,PS White Spoon,1,family_group,PS White Spoon,B01L8U3E3K,"Karat U2450W 2.9"" PS Disposable Tasting Spoon, White (Pack of 4000)",87939,100,4,66.7,False,Spoons
FAM05-223,PS Combo Cutlery,1,family_group,PS Combo Cutlery,B07L8M52J6,"World Centric Compostable TPLA Cutlery Combo: Fork (FO-PS-6), Knife (KN-PS-6) and Spoon (SP-PS-6) (100 Each : 300 Utensils)",911950,0,5,0.0,False,Forks
FAM05-224,Sandwich Bags Zipper,1,family_group,Sandwich Bags Zipper,B095PQ6SX7,"Amazon Basics Resealable Double Zipper Sandwich Storage Bags for Food Storage, 300 Count (Previously Solimo)",13,60000,3,88.5,True,Food Storage Bags
FAM05-225,Quart Size Zipper,1,family_group,Quart Size Zipper,B074XXSSCV,"365 by Whole Foods Market, Quart Size Storage Bags, Double Zipper, 50 Count",1474,7000,2,74.5,True,Food Storage Bags
FAM05-226,Double Zip Quart,2,family_group,Double Zip Quart,B08NCJJDBG,"24/7 Bags- Quart Zip Storage Bags, 200 Count, Double Zipper Seal, Easy Grip Open Tabs, Write-On Space, BPA-Free & Heavy Duty, Microwave Safe, Non-StandUp",22320,700,4,0.0,False,Food Storage Bags
FAM05-227,Double Zip Gallon,2,family_group,Double Zip Gallon,B0FPX27P3Q,"10 Gallon Zipper Storage Bags, Extra Large XL Zip Bags",12946,400,3,0.0,False,Poly & Plastic Packaging Bags
FAM05-228,KCANS Sandwich Bags,1,family_group,KCANS Sandwich Bags,,,,,,,,
FAM05-229,One Gallon Slidelock,1,family_group,One Gallon Slidelock,,,,,,,,
FAM05-230,One Gallon Zipper,2,family_group,One Gallon Zipper,B098TGLBGZ,"IBC Tote Cover with Zipper On One Side, Foil Cover Sun Protective Hood for Rain Water Tank 1000 L(275 Gallon) IBC Container Black",86844,50,4,0.0,False,Rain Barrels
FAM05-231,Gallon Zipper Freezer,1,family_group,Gallon Zipper Freezer,B093WPZF1Y,"Amazon Basics Reclosable Freezer Gallon Size Bags with Double Zipper Seal, Stand-Up Bottom, BPA Free, 90 Count (Previously Solimo)",23,70000,3,81.9,True,Food Storage Bags
FAM05-232,sqft Handi Wrap,1,family_group,sqft Handi Wrap,,,,,,,,
FAM05-233,Snack Bags Zipper,1,family_group,Snack Bags Zipper,B0DPNK6F3G,"Amazon Basics Square Snack Bags with Double Zipper, Seals in Freshness, 5 1/8"" x 4 11/16"", 100 Count",574,10000,1,57.1,True,Food Storage Bags
FAM05-234,SNACK Snack Bags,1,family_group,SNACK Snack Bags,B0D6RWGZX2,"Dot's Pretzels Parmesan Garlic Seasoned Pretzel Twists Snack Bag, 16 oz",77,10000,3,82.5,True,Pretzels
FAM05-235,Quart Storage Bags,1,family_group,Quart Storage Bags,B093WNNDLD,"Amazon Basics Reclosable Freezer Quart Food Storage Bags with Zipper Seal, BPA Free, Stand and Fill, Airtight, 120 Count (Previously Solimo)",23,50000,3,88.3,True,Food Storage Bags
FAM05-236,Double Zipper Sandwich,1,family_group,Double Zipper Sandwich,B095PQ6SX7,"Amazon Basics Resealable Double Zipper Sandwich Storage Bags for Food Storage, 300 Count (Previously Solimo)",13,60000,3,88.5,True,Food Storage Bags
FAM05-237,Gal White Trash,1,family_group,Gal White Trash,B01BZ0LXL8,"Hefty Ultra Strong 13 Gal Kitchen Trash Bags, White, Lavender Vanilla, 80ct",48,100000,33,84.1,True,Trash Bags
FAM05-238,Gal White Gal,1,family_group,Gal White Gal,B01BZ0LXL8,"Hefty Ultra Strong 13 Gal Kitchen Trash Bags, White, Lavender Vanilla, 80ct",48,100000,33,84.1,True,Trash Bags
FAM05-239,Gallon White Tall,1,family_group,Gallon White Tall,B0F7M3ZTV9,"Hefty Ultra Strong 13 Gallon Trash Bags, Tall Kitchen Trash Bags 13 Gallon Size, Drawstring Closure, Continuous Odor Control, White, Clean Burst Scent, 110 Bags",131,2000,3,90.8,True,Trash Bags
FAM05-240,Gal White Bag,1,family_group,Gal White Bag,B0DK8MTLGJ,"T.FORING 1.6 Gallon Mini Trash Bags Drawstring, Unscented, White, 120 Count",304,1000,1,0.0,False,Trash Bags
FAM05-241,gallon Handi Wrap,1,family_group,gallon Handi Wrap,B089MWZ23N,Handi-Wrap Super Heavy Duty Contractor Clean-Up Bags with Ties 42 Gallon (2 Pack),0,0,2,0.0,False,Trash Bags
FAM05-242,HSART Gallon Blue,1,family_group,HSART Gallon Blue,,,,,,,,
FAM05-243,Gallon Bag Black,1,family_group,Gallon Bag Black,B0D9KSD6Q8,"Glad Premium Trash Can with Clorox Odor Protection, 13 Gallon, Black",154,9000,5,62.0,False,Kitchen Trash Cans
FAM05-244,Gallon Roll Bag,1,family_group,Gallon Roll Bag,B0GY7XJP7R,"Momcozy 13 Gallon Drawstring Diaper Pail Bags, 45 Count, Ultra Thick",296,1000,1,0.0,False,Diaper Pails & Refills
FAM05-245,Gallon Black Trash,1,family_group,Gallon Black Trash,B008ALWW5W,"Rubbermaid Commercial Products Deskside Wastebasket/Trash Can, 3.25-Gallon/13-Quart, Black, Small, for Bedroom/Bathroom/Office, Fits Under Desk/Sink/Cabinet",30,900,7,57.2,False,Trash Cans
FAM05-246,Gal Black Large,1,family_group,Gal Black Large,B0DX45C592,"Hefty Ultra Strong 30 Gal Large Trash Bags, Black, Fabuloso Citrus, 50ct",1974,2000,3,98.4,True,Trash Bags
FAM05-247,DISPOSABLE Gal Heavy,1,family_group,DISPOSABLE Gal Heavy,B0G4V2Y15F,"SZKKTECO Heavy Duty 2.6 Gallon Small Trash Bags, 100 Count (5 Rolls), Gold",61795,200,1,0.0,False,Trash Bags
FAM05-248,Gallon Gallon Gallon,1,family_group,Gallon Gallon Gallon,B0C7LY7NV4,"CHAPIN 20024 SureSpray 2-Gallon Pump Sprayer for Lawn & Garden, 2-Pack",9,1000,5,65.7,True,Sprayers
FAM05-249,Gallon XtraTuff Trash,2,family_group,Gallon XtraTuff Trash,B0GMYQSKWJ,"XtraTuff Tall Kitchen Drawstring Trash Bags, 13 Gallon, 150 Count, Lemon Mint Scented, MegaFlex Technology, Leak and Puncture Resistant, BPA Free",245143,0,1,0.0,False,Trash Bags
FAM05-250,gallon Xtratuff Trash,1,family_group,gallon Xtratuff Trash,B0GMYQSKWJ,"XtraTuff Tall Kitchen Drawstring Trash Bags, 13 Gallon, 150 Count, Lemon Mint Scented, MegaFlex Technology, Leak and Puncture Resistant, BPA Free",245143,0,1,0.0,False,Trash Bags
